Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2018,1,2018-01-19 14:00:00,THEFT,OVER $500,RESIDENCE,False,43,,
2018,1,2018-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,43,41.763547896,-87.565351419
2018,1,2018-01-06 11:12:00,BATTERY,AGGRAVATED: HANDGUN,STREET,True,43,41.769884528,-87.56865203299999
2018,1,2018-01-12 10:30:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,43,,
2018,1,2018-01-01 00:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,43,,
2018,1,2018-01-25 00:01:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,43,,
2018,1,2018-01-01 03:01:00,THEFT,OVER $500,STREET,False,43,41.752804968,-87.561404219
2018,1,2018-01-01 05:30:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,43,41.765199011,-87.580968845
2018,1,2018-01-01 08:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,43,41.768394974,-87.58795132799999
2018,1,2018-01-01 08:54:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,43,41.772719038000005,-87.576474498
2018,1,2018-01-01 10:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,43,41.752637379,-87.58333643200001
2018,1,2018-01-01 03:00:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,43,41.764698678,-87.59095949799999
2018,1,2018-01-01 16:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,43,41.764802087,-87.57694143299999
2018,1,2018-01-01 19:28:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,43,41.765965607,-87.589966186
2018,1,2018-01-01 18:40:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,43,41.754303685,-87.58215525899999
2018,1,2018-01-01 21:20:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,43,41.757169214,-87.566032209
2018,1,2018-01-01 21:42:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,43,41.756234783000004,-87.558060946
2018,1,2018-01-01 22:23:00,NARCOTICS,POSS: COCAINE,STREET,True,43,41.763273454,-87.592515401
2018,1,2018-01-02 03:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,43,41.754616453000004,-87.56144115200001
2018,1,2018-01-02 03:36:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,43,41.763066505,-87.580520922
2018,1,2018-01-01 11:25:00,THEFT,RETAIL THEFT,GAS STATION,False,43,41.767448959,-87.585957168
2018,1,2018-01-01 02:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,False,43,41.770913736,-87.589568135
2018,1,2018-01-02 14:36:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,43,41.757614433,-87.58611526600001
2018,1,2018-01-02 16:39:00,ASSAULT,SIMPLE,APARTMENT,False,43,41.76015578,-87.556752911
2018,1,2018-01-01 21:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,43,41.756707398,-87.566327248
