Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2007,1,2007-01-07 13:00:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,1,,
2007,1,2007-01-11 10:00:00,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,False,1,,
2007,1,2007-01-01 00:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,1,,
2007,1,2007-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,False,1,,
2007,1,2007-01-01 12:00:00,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,1,42.00824552,-87.670046374
2007,1,2007-01-12 08:45:00,ASSAULT,SIMPLE,STREET,False,1,42.022526311,-87.672437356
2007,1,2007-01-22 00:33:34,BATTERY,SIMPLE,SIDEWALK,False,1,42.019450952,-87.680742064
2007,1,2007-01-26 23:45:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1,42.019399236999995,-87.675049485
2007,1,2007-01-27 17:45:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,1,42.019399236999995,-87.675049485
2007,1,2007-01-28 21:49:13,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1,42.019399236999995,-87.675049485
2007,1,2007-01-30 18:00:00,THEFT,OVER $500,STREET,False,1,42.02188722,-87.66679480799999
2007,1,2007-01-01 00:10:36,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1,42.007356038000005,-87.66148997
2007,1,2007-01-01 01:53:16,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1,42.006597588000005,-87.67122617
2007,1,2007-01-01 00:49:52,BATTERY,SIMPLE,STREET,False,1,42.006690301,-87.665912209
2007,1,2007-01-01 00:00:00,THEFT,$500 AND UNDER,STREET,False,1,42.007861864,-87.668714726
2007,1,2007-01-01 18:25:00,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,1,42.009803145,-87.6741476
2007,1,2007-01-01 19:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,1,42.019504078000004,-87.666116797
2007,1,2007-01-02 01:31:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,1,42.019408186999996,-87.67709184600001
