Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2010,1,2010-01-17 00:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,15,,
2010,1,2010-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,15,41.96503178,-87.768375694
2010,1,2010-01-01 01:35:00,BATTERY,SIMPLE,CTA BUS,True,15,41.938572513000004,-87.766800977
2010,1,2010-01-01 02:00:00,BATTERY,SIMPLE,STREET,False,15,41.960413966,-87.77243512700001
2010,1,2010-01-01 02:31:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,15,41.944132649000004,-87.760234616
2010,1,2010-01-01 10:00:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESTAURANT,True,15,41.953177006,-87.767307661
2010,1,2010-01-01 12:29:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,15,41.947028882,-87.74793840299999
2010,1,2010-01-01 05:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,15,41.93941641,-87.77211930700001
2010,1,2010-01-01 01:49:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,15,41.96472126,-87.781262485
2010,1,2010-01-01 19:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,15,41.950186585,-87.747225754
2010,1,2010-01-01 23:10:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,15,41.957968062,-87.748621405
2010,1,2010-01-02 10:30:00,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,True,15,41.955363275,-87.76214501
2010,1,2010-01-02 01:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,15,41.939054243,-87.746875622
2010,1,2010-01-02 11:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,15,41.962884075,-87.775880731
2010,1,2010-01-01 15:30:00,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,15,41.955856688000004,-87.756000944
2010,1,2010-01-02 09:25:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE-GARAGE,False,15,41.967766685,-87.768715566
2010,1,2010-01-02 14:57:00,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,SIDEWALK,True,15,41.947022392,-87.74828032399999
2010,1,2010-01-02 14:00:00,THEFT,OVER $500,GAS STATION,False,15,41.945993441999995,-87.757534561
2010,1,2010-01-02 14:00:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,15,41.957271068000004,-87.768359685
2010,1,2010-01-02 19:45:00,THEFT,RETAIL THEFT,TAVERN/LIQUOR STORE,True,15,41.939216164,-87.746877814
2010,1,2010-01-03 00:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,15,41.958852472,-87.750933264
2010,1,2010-01-02 22:00:00,THEFT,$500 AND UNDER,RESIDENCE,False,15,41.952430412,-87.75081527100001
2010,1,2010-01-03 00:05:00,THEFT,OVER $500,STREET,False,15,41.949485649,-87.77057894299999
2010,1,2010-01-03 03:50:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,15,41.960592270999996,-87.75800245200001
2010,1,2010-01-03 09:00:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,15,41.963814974,-87.785700977
2010,1,2010-01-02 19:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,15,41.945018949,-87.762421144
2010,1,2010-01-02 23:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,15,41.947641764000004,-87.77230816299999
2010,1,2010-01-03 16:00:00,BATTERY,SIMPLE,STREET,False,15,41.946075453,-87.75094296799999
2010,1,2010-01-03 22:56:00,ASSAULT,SIMPLE,SIDEWALK,True,15,41.945991325,-87.75765956
2010,1,2010-01-04 01:34:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,15,41.938554681,-87.768194131
2010,1,2010-01-02 09:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,15,41.945457607,-87.742806594
2010,1,2010-01-04 00:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,15,41.944015271,-87.769785301
2010,1,2010-01-02 23:05:00,ROBBERY,ARMED: HANDGUN,GAS STATION,False,15,41.953527155,-87.757154271
2010,1,2010-01-02 01:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,15,41.945042266,-87.760491129
2010,1,2010-01-01 08:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,15,41.943529521,-87.764217163
2010,1,2010-01-03 05:45:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,15,41.94141596,-87.742921076
2010,1,2010-01-03 22:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,15,41.952672203,-87.75467314299999
2010,1,2010-01-03 00:20:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,15,41.964753257,-87.778791294
2010,1,2010-01-02 22:15:00,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,False,15,41.939630149,-87.755460014
2010,1,2010-01-04 16:30:00,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),False,15,41.95475079,-87.747338346
2010,1,2010-01-04 07:45:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,15,41.943092172,-87.743890702
2010,1,2010-01-04 14:45:00,ASSAULT,SIMPLE,STREET,False,15,41.959150698,-87.781873095
2010,1,2010-01-04 16:30:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,15,41.957606556,-87.776930425
2010,1,2010-01-04 20:32:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,15,41.942338821999996,-87.75767036200001
