Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2010,1,2010-01-03 10:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,18,41.929661224,-87.80401511
2010,1,2010-01-05 16:58:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,18,41.927707131,-87.805163112
2010,1,2010-01-05 09:50:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,18,41.924135458,-87.798923661
2010,1,2010-01-05 08:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,18,41.929940409000004,-87.799117758
2010,1,2010-01-05 23:00:00,THEFT,OVER $500,STREET,False,18,41.93724541,-87.793223973
2010,1,2010-01-06 23:59:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,18,41.922788141,-87.800717059
2010,1,2010-01-07 17:10:00,NARCOTICS,ALTER/FORGE PRESCRIPTION,DRUG STORE,True,18,41.938151196,-87.796189752
2010,1,2010-01-06 07:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,False,18,41.931253384,-87.806511995
2010,1,2010-01-09 14:26:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,18,41.936843155,-87.799335805
2010,1,2010-01-09 06:15:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,False,18,41.933088798,-87.801054011
2010,1,2010-01-09 21:00:00,THEFT,OVER $500,STREET,False,18,41.937191973000004,-87.805334781
2010,1,2010-01-10 06:09:00,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,STREET,False,18,41.933229155,-87.80291981799999
2010,1,2010-01-09 22:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,18,41.935461087,-87.80251542100001
2010,1,2010-01-09 23:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,18,41.935461087,-87.80251542100001
2010,1,2010-01-10 17:00:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,18,41.930811530999996,-87.801741795
2010,1,2010-01-10 22:55:00,BATTERY,SIMPLE,RESIDENCE,True,18,41.924357784,-87.798932829
2010,1,2010-01-09 22:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,18,41.924310869,-87.797698544
2010,1,2010-01-09 02:25:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,18,41.935262024000004,-87.79805897799999
2010,1,2010-01-09 19:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,18,41.937124364,-87.802575136
2010,1,2010-01-10 22:15:00,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),False,18,41.922332682,-87.801327143
2010,1,2010-01-11 20:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,18,41.931410573,-87.794261786
2010,1,2010-01-11 22:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,18,41.925427111,-87.794624509
2010,1,2010-01-11 18:00:00,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,False,18,41.929702516,-87.80523485
2010,1,2010-01-15 03:45:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,False,18,41.932645322,-87.800105844
2010,1,2010-01-14 08:20:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,18,41.933677646999996,-87.794334576
2010,1,2010-01-14 17:20:00,INTERFERENCE WITH PUBLIC OFFICER,BRIBERY,RESIDENCE,True,18,41.932062666,-87.80287803200001
2010,1,2010-01-14 22:30:00,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,False,18,41.928184826999995,-87.80640127299999
2010,1,2010-01-16 02:20:00,BATTERY,SIMPLE,RESIDENCE,True,18,41.930016302,-87.79421840100001
2010,1,2010-01-16 17:22:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,18,41.923606568000004,-87.794386276
2010,1,2010-01-16 20:30:00,THEFT,$500 AND UNDER,STREET,False,18,41.934592050999996,-87.790960371
2010,1,2010-01-17 02:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,18,41.931661053,-87.797942083
2010,1,2010-01-17 22:00:00,BURGLARY,FORCIBLE ENTRY,PARK PROPERTY,False,18,41.921145693,-87.797467804
2010,1,2010-01-15 00:00:00,THEFT,FROM BUILDING,RESTAURANT,False,18,41.928338532,-87.80640735799999
2010,1,2010-01-19 05:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,18,41.929780745,-87.796656875
2010,1,2010-01-18 02:20:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,18,41.931661053,-87.797942083
2010,1,2010-01-10 00:00:00,THEFT,$500 AND UNDER,STREET,False,18,41.928278733,-87.79295050399999
2010,1,2010-01-20 11:30:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,18,41.926404100999996,-87.792881805
2010,1,2010-01-20 19:25:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,18,41.923919755,-87.805686748
2010,1,2010-01-20 19:00:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,18,41.929901974,-87.799114404
2010,1,2010-01-20 22:30:00,THEFT,$500 AND UNDER,STREET,False,18,41.935554723,-87.79317208399999
2010,1,2010-01-19 14:00:00,THEFT,OVER $500,RESIDENCE,False,18,41.929780745,-87.796656875
2010,1,2010-01-21 17:00:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,18,41.938117825,-87.798446744
2010,1,2010-01-21 08:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,18,41.936910576,-87.79321577299999
2010,1,2010-01-22 16:00:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,18,41.923622809,-87.80377473
2010,1,2010-01-23 00:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,18,41.933553415,-87.80659229700001
2010,1,2010-01-08 13:41:00,THEFT,$500 AND UNDER,NURSING HOME/RETIREMENT HOME,False,18,41.93194189,-87.802871682
2010,1,2010-01-23 15:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,18,41.924052886999995,-87.79769335200001
2010,1,2010-01-23 21:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,18,41.924717619,-87.80077818
2010,1,2010-01-23 20:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,18,41.929808656999995,-87.799111508
2010,1,2010-01-24 14:00:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,18,41.938191667,-87.793701146
2010,1,2010-01-24 18:30:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,18,41.933583356999996,-87.80415174
2010,1,2010-01-23 22:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,18,41.921710068,-87.79375185200001
2010,1,2010-01-23 15:00:00,THEFT,$500 AND UNDER,STREET,False,18,41.933364999,-87.795546334
2010,1,2010-01-25 19:39:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,18,41.922673111,-87.80254426299999
2010,1,2010-01-24 01:00:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,18,41.936879092,-87.80532633600001
2010,1,2010-01-25 19:45:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,18,41.93356022,-87.79974540799999
2010,1,2010-01-21 16:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,18,41.924504805,-87.792820667
2010,1,2010-01-26 00:00:00,THEFT,$500 AND UNDER,STREET,False,18,41.927670328000005,-87.797810086
2010,1,2010-01-26 14:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,18,41.926196268000005,-87.79654727799999
2010,1,2010-01-27 08:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,18,41.924269041,-87.79403896
2010,1,2010-01-26 12:00:00,THEFT,$500 AND UNDER,STREET,False,18,41.930832273,-87.79970566799999
2010,1,2010-01-28 08:30:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,18,41.926088475,-87.792873445
2010,1,2010-01-28 13:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,18,41.923560941999995,-87.79989487299999
2010,1,2010-01-30 23:00:00,BATTERY,SIMPLE,STREET,False,18,41.923806678000005,-87.804967456
2010,1,2010-01-30 23:45:00,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,18,41.934981656,-87.803879238
2010,1,2010-01-29 01:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,18,41.921703718,-87.798848416
2010,1,2010-01-26 11:00:00,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,False,18,41.938047141999995,-87.803324621
2010,1,2010-01-12 14:00:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,18,41.92162114,-87.79234895
2010,1,2010-01-08 09:00:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,18,41.924283675,-87.798929773
2010,1,2010-01-01 09:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,18,41.935461087,-87.80251542100001
2010,2,2010-02-26 14:35:00,BATTERY,SIMPLE,SIDEWALK,False,18,41.931597441,-87.79548768
2010,2,2010-02-01 05:30:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,18,41.931491911,-87.804077151
2010,2,2010-02-02 15:00:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,False,18,41.935097887,-87.80112183700001
2010,2,2010-02-02 04:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,18,41.933267573,-87.8029195
2010,2,2010-02-01 22:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,18,41.931794296,-87.791829338
2010,2,2010-02-03 16:45:00,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,18,41.93444574,-87.801333071
2010,2,2010-02-03 19:00:00,THEFT,OVER $500,STREET,False,18,41.938172199,-87.794814965
2010,2,2010-02-04 20:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,18,41.936414942,-87.791113991
