Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2004,1,2004-01-01 00:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,20,,
2004,1,2004-01-01 09:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,20,,
2004,1,2004-01-01 09:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,20,,
2004,1,2004-01-10 00:01:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,20,,
2004,1,2004-01-01 16:00:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,False,20,,
2004,1,2004-01-03 01:15:00,ARSON,BY FIRE,ALLEY,False,20,41.923000969,-87.738957004
2004,1,2004-01-01 00:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,20,41.931622466,-87.73985085700001
2004,1,2004-01-03 02:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,20,41.916338861,-87.72653398700001
2004,1,2004-01-02 22:00:00,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,20,41.924326989,-87.73959510600001
2004,1,2004-01-02 12:00:00,THEFT,$500 AND UNDER,STREET,False,20,41.918985827,-87.72734298200001
2004,1,2004-01-01 23:11:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,20,41.921834499,-87.738923736
2004,1,2004-01-03 20:00:00,THEFT,OVER $500,STREET,False,20,41.936271221999995,-87.73509967700001
2004,1,2004-01-04 09:00:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,20,41.928620464,-87.73988603299999
2004,1,2004-01-01 23:00:00,THEFT,$500 AND UNDER,ALLEY,False,20,41.916014091,-87.73629929
2004,1,2004-01-02 17:32:00,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,STREET,False,20,41.928965202,-87.73915520799999
2004,1,2004-01-02 22:45:00,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,False,20,41.931622466,-87.73985085700001
2004,1,2004-01-03 00:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,20,41.934348813,-87.735874735
2004,1,2004-01-01 18:28:00,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,20,41.916112944,-87.73262788299999
2004,1,2004-01-01 06:00:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,20,41.915352180999996,-87.72573135399999
2004,1,2004-01-01 02:30:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,False,20,41.915946335,-87.73751973899999
2004,1,2004-01-01 19:00:00,BATTERY,SIMPLE,RESIDENCE,False,20,41.917537371,-87.73634388
2004,1,2004-01-02 21:40:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE PORCH/HALLWAY,True,20,41.923254529,-87.736522085
2004,1,2004-01-05 03:45:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,True,20,41.917662775,-87.727800084
2004,1,2004-01-07 01:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,20,41.914463401999996,-87.72891785
2004,1,2004-01-05 19:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,20,41.916007718,-87.72774592
2004,1,2004-01-05 12:30:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,20,41.925164912,-87.73291412
2004,1,2004-01-03 22:00:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,20,41.917081441,-87.733111146
2004,1,2004-01-05 12:15:00,THEFT,OVER $500,STREET,False,20,41.917717533,-87.73880395
2004,1,2004-01-07 04:45:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,20,41.914114838,-87.732569465
2004,1,2004-01-06 18:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,20,41.919101794,-87.736384414
2004,1,2004-01-07 19:00:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,20,41.924452851999995,-87.729525431
2004,1,2004-01-07 10:40:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,20,41.917066010999996,-87.73436052299999
2004,1,2004-01-08 17:55:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,20,41.930609914,-87.739863918
2004,1,2004-01-06 13:15:00,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,"SCHOOL, PUBLIC, BUILDING",True,20,41.928001461,-87.735882518
2004,1,2004-01-06 21:00:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,20,41.924452851999995,-87.729525431
2004,1,2004-01-09 16:52:32,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,20,41.934271726,-87.73688246
2004,1,2004-01-09 01:30:00,ROBBERY,STRONGARM - NO WEAPON,ALLEY,False,20,41.931637858,-87.73858282200001
2004,1,2004-01-08 21:15:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,20,41.932285505,-87.73436148
2004,1,2004-01-09 20:50:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,GOVERNMENT BUILDING/PROPERTY,True,20,41.915354556,-87.725661523
2004,1,2004-01-09 22:00:00,THEFT,$500 AND UNDER,STREET,False,20,41.934252975999996,-87.734861274
2004,1,2004-01-07 12:40:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,20,41.928001461,-87.735882518
2004,1,2004-01-10 16:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,20,41.917033893,-87.737153225
2004,1,2004-01-01 03:40:00,ASSAULT,SIMPLE,APARTMENT,True,20,41.915767136999996,-87.728960661
2004,1,2004-01-10 16:40:00,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,True,20,41.928951622,-87.734954928
2004,1,2004-01-10 15:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,20,41.929591294,-87.740295977
2004,1,2004-01-10 00:01:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,20,41.914030591999996,-87.72646400100001
2004,1,2004-01-02 20:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,20,41.91581378,-87.732619666
