Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2016,1,2016-01-01 10:00:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,68,,
2016,1,2016-01-28 23:50:00,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING/GROUNDS,False,68,,
2016,1,2016-01-06 09:00:00,THEFT,$500 AND UNDER,RESIDENCE,False,68,,
2016,1,2016-01-02 03:15:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,TAVERN/LIQUOR STORE,False,68,,
2016,1,2016-01-28 08:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,68,,
2016,1,2016-01-21 18:50:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,68,,
2016,1,2016-01-01 15:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,68,,
2016,1,2016-01-21 11:25:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,68,,
2016,1,2016-01-01 00:01:00,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,68,,
2016,1,2016-01-16 00:00:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,68,,
2016,1,2016-01-01 19:25:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,68,,
2016,1,2016-01-01 11:05:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,68,,
2016,1,2016-01-01 20:05:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,68,,
2016,1,2016-01-13 22:00:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,True,68,41.777534928,-87.640807833
2016,1,2016-01-02 01:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,68,,
2016,1,2016-01-01 10:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,68,,
2016,1,2016-01-01 10:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,68,,
2016,1,2016-01-01 03:25:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,RESIDENCE,True,68,41.759085009,-87.65274580799999
2016,1,2016-01-01 06:00:00,ASSAULT,SIMPLE,GAS STATION,False,68,41.78701723,-87.645505595
2016,1,2016-01-01 04:00:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,68,41.788391702,-87.64865172799999
2016,1,2016-01-01 10:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,68,41.775521875,-87.63331761799999
2016,1,2016-01-01 14:07:00,OTHER OFFENSE,VIOLENT OFFENDER: ANNUAL REGISTRATION,STREET,True,68,41.790048512,-87.649910194
2016,1,2016-01-01 13:00:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,68,41.773528792,-87.65191126
2016,1,2016-01-01 12:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,68,41.764519786,-87.640071759
