Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2006,1,2006-01-03 11:07:45,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.851958307,-87.627067195
2006,1,2006-01-03 15:38:02,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850424032,-87.62702901700001
2006,1,2006-01-04 13:33:55,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-03 13:30:00,THEFT,RETAIL THEFT,HOSPITAL BUILDING/GROUNDS,True,33,41.846801978,-87.623527134
2006,1,2006-01-04 19:57:02,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.848398456,-87.62697789399999
2006,1,2006-01-04 09:35:35,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850424032,-87.62702901700001
2006,1,2006-01-04 23:00:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-05 13:10:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,False,33,41.866673513,-87.625814873
2006,1,2006-01-05 14:45:00,KIDNAPPING,KIDNAPPING,NURSING HOME/RETIREMENT HOME,True,33,41.858579571,-87.625628785
2006,1,2006-01-05 19:17:27,CRIMINAL DAMAGE,TO PROPERTY,ABANDONED BUILDING,False,33,41.850656285,-87.62374879299999
2006,1,2006-01-07 00:40:00,THEFT,FROM BUILDING,BAR OR TAVERN,False,33,41.85870096,-87.62395353299999
2006,1,2006-01-05 14:46:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,33,41.857279216,-87.623917855
2006,1,2006-01-06 09:36:04,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",CONSTRUCTION SITE,False,33,41.858780159,-87.620788371
2006,1,2006-01-06 07:45:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,33,41.855256996,-87.619094926
2006,1,2006-01-01 00:01:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,33,41.855909276,-87.62072480100001
2006,1,2006-01-03 06:30:00,THEFT,$500 AND UNDER,STREET,False,33,41.853974346,-87.620687551
2006,1,2006-01-06 12:29:36,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,PARKING LOT/GARAGE(NON.RESID.),False,33,41.863567228,-87.624068617
2006,1,2006-01-04 16:43:30,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,33,41.866810739,-87.625817031
2006,1,2006-01-04 21:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,33,41.8588076,-87.620788067
2006,1,2006-01-06 16:52:45,CRIMINAL TRESPASS,TO LAND,RESIDENCE-GARAGE,True,33,41.859757629,-87.623974893
2006,1,2006-01-05 19:45:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-06 20:46:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850424032,-87.62702901700001
2006,1,2006-01-06 19:47:36,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-06 10:00:00,THEFT,$500 AND UNDER,STREET,False,33,41.860568255,-87.627266135
2006,1,2006-01-07 10:26:55,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850424032,-87.62702901700001
2006,1,2006-01-07 08:15:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850517353,-87.627031661
2006,1,2006-01-07 13:15:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,33,41.84809924,-87.626962834
2006,1,2006-01-07 15:40:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850517353,-87.627031661
2006,1,2006-01-07 20:18:46,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.84809924,-87.626962834
2006,1,2006-01-07 20:30:00,CRIMINAL TRESPASS,TO LAND,CTA PLATFORM,True,33,41.851922634,-87.62706758799999
2006,1,2006-01-08 11:26:24,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852051628000005,-87.627069839
2006,1,2006-01-07 12:45:00,THEFT,$500 AND UNDER,CONSTRUCTION SITE,True,33,41.85635485,-87.619119418
2006,1,2006-01-08 02:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,False,33,41.852216317,-87.62707536799999
2006,1,2006-01-08 08:12:59,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850517353,-87.627031661
2006,1,2006-01-07 15:45:00,THEFT,POCKET-PICKING,CTA TRAIN,False,33,41.866996231,-87.62741936
2006,1,2006-01-05 15:00:00,THEFT,FROM BUILDING,CONSTRUCTION SITE,False,33,41.850657231,-87.61288072299999
2006,1,2006-01-06 14:30:00,THEFT,OVER $500,STREET,False,33,41.852050099,-87.62548420799999
2006,1,2006-01-07 20:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,False,33,41.851958307,-87.627067195
2006,1,2006-01-08 09:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,True,33,41.850330711,-87.62702637299999
2006,1,2006-01-04 17:22:00,THEFT,$500 AND UNDER,GAS STATION,False,33,41.866843668,-87.625816668
2006,1,2006-01-09 08:33:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.84809924,-87.626962834
2006,1,2006-01-08 12:50:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-09 10:00:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852051628000005,-87.627069839
2006,1,2006-01-09 20:05:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-09 00:10:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-07 01:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,BANK,False,33,41.852160375,-87.623787226
2006,1,2006-01-09 20:30:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,33,41.855520321,-87.621727544
2006,1,2006-01-10 22:00:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,33,41.866937617,-87.624141504
2006,1,2006-01-10 00:05:00,ROBBERY,STRONGARM - NO WEAPON,STREET,False,33,41.853498046,-87.62710164399999
2006,1,2006-01-09 14:05:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.848549403,-87.62697990299999
2006,1,2006-01-10 13:35:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-10 10:49:42,BATTERY,SIMPLE,CONSTRUCTION SITE,True,33,41.855210839,-87.62227056200001
2006,1,2006-01-11 08:01:00,THEFT,$500 AND UNDER,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850517353,-87.627031661
2006,1,2006-01-12 02:17:51,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,True,33,41.858593919,-87.623951046
2006,1,2006-01-11 21:45:30,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,False,33,41.849220554,-87.62857278
2006,1,2006-01-12 19:30:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,33,41.85286088,-87.61903349100001
2006,1,2006-01-13 04:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,33,41.854770868,-87.63014895299999
2006,1,2006-01-11 22:38:22,THEFT,ATTEMPT THEFT,STREET,True,33,41.855210839,-87.62227056200001
2006,1,2006-01-11 17:00:00,THEFT,FROM BUILDING,OTHER,False,33,41.85102174,-87.618954852
2006,1,2006-01-12 00:54:43,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,False,33,41.848398456,-87.62697789399999
2006,1,2006-01-10 20:14:14,BATTERY,SIMPLE,CHA APARTMENT,True,33,41.850424032,-87.62702901700001
2006,1,2006-01-11 21:55:34,BATTERY,SIMPLE,CHA APARTMENT,True,33,41.848398456,-87.62697789399999
2006,1,2006-01-11 06:32:45,CRIMINAL TRESPASS,TO LAND,OTHER,True,33,41.866552752,-87.62581253299999
2006,1,2006-01-12 10:27:57,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.848549403,-87.62697990299999
2006,1,2006-01-12 10:42:55,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-12 08:12:58,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.848549403,-87.62697990299999
2006,1,2006-01-12 08:44:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850517353,-87.627031661
2006,1,2006-01-12 09:38:14,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.851958307,-87.627067195
2006,1,2006-01-12 06:44:20,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-10 15:55:46,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.851958307,-87.627067195
2006,1,2006-01-12 05:36:04,CRIMINAL TRESPASS,TO LAND,OTHER,True,33,41.866552752,-87.62581253299999
2006,1,2006-01-12 05:40:00,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,33,41.866758579,-87.625813935
2006,1,2006-01-12 18:40:41,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,33,41.850610674,-87.627034305
2006,1,2006-01-12 20:20:53,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-12 22:45:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850330711,-87.62702637299999
2006,1,2006-01-11 18:00:00,BURGLARY,FORCIBLE ENTRY,OTHER,False,33,41.866565438,-87.62253391200001
2006,1,2006-01-13 07:00:00,THEFT,FROM BUILDING,OTHER,False,33,41.850657231,-87.61288072299999
2006,1,2006-01-12 19:55:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,33,41.850330711,-87.62702637299999
2006,1,2006-01-13 21:15:22,BATTERY,SIMPLE,STREET,False,33,41.852905207,-87.62798175200001
2006,1,2006-01-12 22:56:28,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,True,33,41.852870068,-87.623614209
2006,1,2006-01-12 19:52:35,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,33,41.850330711,-87.62702637299999
2006,1,2006-01-13 07:29:52,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-12 21:10:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,33,41.851958307,-87.627067195
2006,1,2006-01-13 06:42:33,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,33,41.866758579,-87.625813935
2006,1,2006-01-13 19:30:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850517353,-87.627031661
2006,1,2006-01-13 20:05:11,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-14 18:30:00,THEFT,$500 AND UNDER,STREET,False,33,41.85102174,-87.618954852
2006,1,2006-01-14 17:30:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,33,41.866810739,-87.625817031
2006,1,2006-01-13 14:48:57,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-14 08:54:21,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850517353,-87.627031661
2006,1,2006-01-14 08:39:08,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-13 09:25:00,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING/GROUNDS,True,33,41.846801978,-87.623527134
2006,1,2006-01-15 19:00:00,OTHER OFFENSE,TELEPHONE THREAT,CHA APARTMENT,False,33,41.854770868,-87.63014895299999
2006,1,2006-01-15 16:00:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,33,41.85102174,-87.618954852
2006,1,2006-01-14 23:55:54,BATTERY,SIMPLE,OTHER,False,33,41.851949553000004,-87.618995915
2006,1,2006-01-15 16:10:15,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,PARK PROPERTY,False,33,41.863577818,-87.61869395
2006,1,2006-01-15 16:37:40,ASSAULT,SIMPLE,OTHER,False,33,41.850657231,-87.61288072299999
2006,1,2006-01-15 15:45:00,BATTERY,SIMPLE,SPORTS ARENA/STADIUM,True,33,41.863196881,-87.614817819
2006,1,2006-01-15 01:05:44,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,False,33,41.850330711,-87.62702637299999
2006,1,2006-01-12 11:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,33,41.865147498,-87.625780301
2006,1,2006-01-13 16:30:00,THEFT,$500 AND UNDER,WAREHOUSE,False,33,41.849069873000005,-87.623711271
2006,1,2006-01-16 11:00:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.85014407,-87.627021086
2006,1,2006-01-16 08:49:58,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.84809924,-87.626962834
2006,1,2006-01-14 15:34:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-14 20:10:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-16 15:17:52,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-15 04:24:18,CRIMINAL DAMAGE,TO PROPERTY,OTHER,True,33,41.85102174,-87.618954852
2006,1,2006-01-16 13:59:39,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-16 20:40:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-17 10:45:00,CRIMINAL TRESPASS,TO LAND,POLICE FACILITY/VEH PARKING LOT,True,33,41.858594819000004,-87.62721442700001
2006,1,2006-01-13 15:30:00,THEFT,OVER $500,CONSTRUCTION SITE,False,33,41.866578077,-87.624134464
2006,1,2006-01-11 13:00:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,33,41.852901521,-87.628275435
2006,1,2006-01-17 09:00:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.84809924,-87.626962834
2006,1,2006-01-11 17:39:00,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,False,33,41.852450058,-87.622260765
2006,1,2006-01-12 18:30:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850424032,-87.62702901700001
2006,1,2006-01-16 16:00:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.85014407,-87.627021086
2006,1,2006-01-17 23:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,33,41.866937617,-87.624141504
2006,1,2006-01-15 17:40:00,BATTERY,SIMPLE,SPORTS ARENA/STADIUM,True,33,41.863196881,-87.614817819
2006,1,2006-01-17 16:00:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-16 10:45:03,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-16 11:45:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.851958307,-87.627067195
2006,1,2006-01-12 18:45:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.848549403,-87.62697990299999
2006,1,2006-01-12 18:27:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850330711,-87.62702637299999
2006,1,2006-01-18 08:25:00,THEFT,$500 AND UNDER,STREET,False,33,41.855476767,-87.624892151
2006,1,2006-01-18 10:13:53,BATTERY,SIMPLE,RESTAURANT,False,33,41.866843668,-87.625816668
2006,1,2006-01-16 18:45:00,BATTERY,SIMPLE,STREET,False,33,41.852904778,-87.62791201700001
2006,1,2006-01-18 19:10:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,33,41.852893653,-87.628782055
2006,1,2006-01-16 08:15:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,33,41.865000681,-87.617147205
2006,1,2006-01-15 17:00:00,THEFT,OVER $500,STREET,False,33,41.855505435,-87.62286929
2006,1,2006-01-18 08:15:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-19 08:36:08,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,33,41.866810739,-87.625817031
2006,1,2006-01-19 22:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,33,41.866809567,-87.6274104
2006,1,2006-01-18 18:00:00,THEFT,FROM BUILDING,CONSTRUCTION SITE,False,33,41.859989233,-87.622375476
2006,1,2006-01-18 23:25:24,THEFT,FROM BUILDING,RESTAURANT,True,33,41.858544503000005,-87.62394792100001
2006,1,2006-01-18 17:45:00,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,33,41.865126151,-87.62409911299999
2006,1,2006-01-19 09:00:00,THEFT,FROM BUILDING,CHA APARTMENT,False,33,41.849220554,-87.62857278
2006,1,2006-01-18 12:40:00,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,False,33,41.852051628000005,-87.627069839
2006,1,2006-01-17 13:11:43,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-12 10:00:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,33,41.850657231,-87.61288072299999
2006,1,2006-01-19 18:00:00,THEFT,OVER $500,OTHER,False,33,41.854981351999996,-87.62554732299999
2006,1,2006-01-19 13:07:51,ASSAULT,SIMPLE,SIDEWALK,True,33,41.853692896999995,-87.627103171
2006,1,2006-01-19 13:12:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.850517353,-87.627031661
2006,1,2006-01-19 15:27:37,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.85014407,-87.627021086
2006,1,2006-01-20 20:59:12,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,33,41.866843668,-87.625816668
2006,1,2006-01-21 01:45:00,ASSAULT,AGG PO HANDS NO/MIN INJURY,CHA PARKING LOT/GROUNDS,True,33,41.850132078,-87.62819573700001
2006,1,2006-01-21 13:30:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,33,41.866488579,-87.60848100000001
2006,1,2006-01-17 10:50:00,THEFT,FROM BUILDING,NEWSSTAND,False,33,41.856126459,-87.62389021700001
2006,1,2006-01-21 09:17:16,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-17 11:19:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,33,41.853904213,-87.627104517
2006,1,2006-01-22 02:39:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,True,33,41.853853291,-87.625519384
2006,1,2006-01-22 03:34:35,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,False,33,41.850330711,-87.62702637299999
2006,1,2006-01-22 03:26:27,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,False,33,41.848398456,-87.62697789399999
2006,1,2006-01-22 02:15:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,STREET,True,33,41.853853291,-87.625519384
2006,1,2006-01-22 07:19:14,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-22 11:18:47,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.85014407,-87.627021086
2006,1,2006-01-22 08:54:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,33,41.852216317,-87.62707536799999
2006,1,2006-01-02 13:15:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,33,41.863454049,-87.62574023399999
2006,1,2006-01-22 08:10:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,33,41.866843668,-87.625816668
2006,1,2006-01-22 12:15:00,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,33,41.852839662,-87.62669411700001
2006,1,2006-01-22 13:50:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,33,41.853683741,-87.62383646
2006,1,2006-01-19 20:00:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,33,41.850610674,-87.627034305
2006,1,2006-01-20 17:50:00,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,33,41.852069798,-87.62378455700001
2006,1,2006-01-15 18:00:00,BATTERY,SIMPLE,SPORTS ARENA/STADIUM,False,33,41.864994851999995,-87.61753274799999
2006,1,2006-01-21 16:40:00,BATTERY,SIMPLE,HOTEL/MOTEL,False,33,41.851949553000004,-87.618995915
2006,1,2006-01-22 20:40:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,33,41.852051628000005,-87.627069839
2006,1,2006-01-22 22:00:00,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,True,33,41.858314249,-87.630238615
