Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2006,1,2006-01-01 00:01:00,THEFT,FINANCIAL ID THEFT: OVER $300,GROCERY FOOD STORE,False,41,,
2006,1,2006-01-15 08:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,41,,
2006,1,2006-01-12 00:01:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,41,,
2006,1,2006-01-01 02:48:14,BATTERY,SIMPLE,OTHER,False,41,41.792439969,-87.598101975
2006,1,2006-01-01 00:01:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,BAR OR TAVERN,True,41,41.800938808000005,-87.589121997
2006,1,2006-01-01 16:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,41,41.797879892,-87.60511418700001
2006,1,2006-01-01 17:00:00,ASSAULT,SIMPLE,SIDEWALK,False,41,41.796803532,-87.60588550899999
2006,1,2006-01-01 19:00:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,41,41.797063346,-87.589038479
2006,1,2006-01-02 20:00:00,ASSAULT,SIMPLE,SIDEWALK,False,41,41.798968136999996,-87.589078785
2006,1,2006-01-02 13:30:00,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,HOSPITAL BUILDING/GROUNDS,True,41,41.790707994,-87.604942346
2006,1,2006-01-02 13:05:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,41,41.802022849000004,-87.59508400899999
2006,1,2006-01-02 08:31:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,True,41,41.797879892,-87.60511418700001
2006,1,2006-01-01 22:30:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,False,41,41.80182586,-87.590494422
2006,1,2006-01-03 21:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,41,41.796015222,-87.60274789700001
2006,1,2006-01-04 06:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,41,41.788687315,-87.60610194799999
2006,1,2006-01-01 21:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,41,41.800037644,-87.60393449200001
2006,1,2006-01-02 18:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,41,41.787726788,-87.603069353
