Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2005,1,2005-01-06 20:00:00,NARCOTICS,POSS: HEROIN(WHITE),TAVERN/LIQUOR STORE,True,26,,
2005,1,2005-01-16 15:30:00,NARCOTICS,POSS: CRACK,STREET,True,26,,
2005,1,2005-01-01 09:00:00,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,26,,
2005,1,2005-01-01 12:00:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,26,41.880717301,-87.72628358
2005,1,2005-01-03 04:00:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,26,41.877933506,-87.72919242399999
2005,1,2005-01-03 14:58:31,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,False,26,41.883326828,-87.72883682
2005,1,2005-01-01 15:30:00,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,"SCHOOL, PUBLIC, BUILDING",False,26,41.88027606,-87.73056208700001
2005,1,2005-01-02 02:00:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,26,41.873338003,-87.733068966
2005,1,2005-01-03 15:06:44,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,26,41.877078686,-87.726332704
2005,1,2005-01-02 02:00:00,THEFT,$500 AND UNDER,CTA TRAIN,False,26,41.874288555999996,-87.725441164
2005,1,2005-01-02 12:00:00,THEFT,$500 AND UNDER,STREET,False,26,41.87971718,-87.72917562399999
2005,1,2005-01-03 19:52:00,THEFT,ATTEMPT THEFT,VEHICLE NON-COMMERCIAL,False,26,41.885493411,-87.72649543799999
2005,1,2005-01-02 13:00:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,26,41.880739733,-87.72481818700001
2005,1,2005-01-04 02:00:00,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,26,41.877703068,-87.7255667
2005,1,2005-01-04 14:00:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,26,41.870095111,-87.73585662
2005,1,2005-01-04 20:00:00,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,False,26,41.874225203,-87.735854874
2005,1,2005-01-01 20:40:00,THEFT,$500 AND UNDER,APARTMENT,False,26,41.871496464,-87.727813774
2005,1,2005-01-04 08:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,26,41.882983645,-87.72206840700001
2005,1,2005-01-02 23:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,26,41.88194781,-87.733803618
2005,1,2005-01-05 13:18:00,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,False,26,41.872457773,-87.733723414
2005,1,2005-01-04 20:00:00,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,False,26,41.878584123,-87.725595072
2005,1,2005-01-04 06:50:00,ROBBERY,VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),False,26,41.880741173000004,-87.72457214100001
2005,1,2005-01-05 04:53:00,ROBBERY,AGGRAVATED,GAS STATION,False,26,41.874974798000004,-87.725475051
2005,1,2005-01-04 20:25:00,ROBBERY,ARMED: HANDGUN,STREET,False,26,41.879813815,-87.721511085
2005,1,2005-01-07 09:40:00,THEFT,$500 AND UNDER,STREET,False,26,41.88112878,-87.733040122
2005,1,2005-01-08 00:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,26,41.877718066,-87.720642462
2005,1,2005-01-01 22:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,26,41.872178655,-87.72293506700001
2005,1,2005-01-08 00:00:00,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,26,41.882183965,-87.72083114899999
2005,1,2005-01-06 14:05:00,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",False,26,41.870738861,-87.7335302
2005,1,2005-01-07 13:00:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,True,26,41.871496464,-87.727813774
2005,1,2005-01-07 19:40:00,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,False,26,41.873510659000004,-87.720554136
2005,1,2005-01-07 22:30:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,True,26,41.872831159,-87.725403571
2005,1,2005-01-07 01:00:00,THEFT,OVER $500,RESIDENCE,False,26,41.884545837,-87.73734518200001
2005,1,2005-01-08 03:22:00,THEFT,RETAIL THEFT,GAS STATION,True,26,41.874974798000004,-87.725475051
2005,1,2005-01-06 17:30:00,ROBBERY,ARMED: HANDGUN,STREET,False,26,41.885487535,-87.726422045
2005,1,2005-01-03 01:00:00,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,26,41.880395664,-87.72565869299999
2005,1,2005-01-09 23:10:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,26,41.871434262,-87.729029661
