Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2005,1,2005-01-01 09:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,31,,
2005,1,2005-01-01 00:01:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,31,,
2005,1,2005-01-01 12:00:00,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,True,31,,
2005,1,2005-01-05 18:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,31,,
2005,1,2005-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,31,,
2005,1,2005-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,31,,
2005,1,2005-01-01 00:58:13,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,True,31,41.856827442,-87.670009202
2005,1,2005-01-01 02:30:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,31,41.855765834,-87.681586544
2005,1,2005-01-01 04:50:00,BATTERY,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,False,31,41.852641163,-87.64690616700001
2005,1,2005-01-01 15:00:00,THEFT,$500 AND UNDER,SIDEWALK,False,31,41.853957519,-87.679681511
2005,1,2005-01-01 04:30:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,31,41.859492718,-87.656472706
2005,1,2005-01-01 04:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,31,41.857013191,-87.657622108
2005,1,2005-01-01 16:40:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,31,41.857423911,-87.64912357200001
2005,1,2005-01-01 19:50:00,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,False,31,41.856559915,-87.661282939
2005,1,2005-01-02 19:00:00,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,31,41.855761762,-87.681836193
2005,1,2005-01-02 17:50:06,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,31,41.854980383000004,-87.65634042399999
2005,1,2005-01-01 22:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,31,41.852307837,-87.667196581
2005,1,2005-01-02 15:55:00,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),True,31,41.852277092,-87.668995445
2005,1,2005-01-01 19:00:00,ASSAULT,SIMPLE,OTHER,False,31,41.854812989,-87.68390505299999
2005,1,2005-01-02 19:44:31,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,31,41.847854345,-87.68307622799999
2005,1,2005-01-03 23:00:00,THEFT,OVER $500,STREET,False,31,41.853947709,-87.66604535200001
2005,1,2005-01-03 06:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,False,31,41.852198325,-87.674377204
2005,1,2005-01-03 12:56:00,ROBBERY,AGGRAVATED,GROCERY FOOD STORE,True,31,41.856704967,-87.67975998600001
2005,1,2005-01-03 19:00:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,WAREHOUSE,False,31,41.849990270999996,-87.646457361
2005,1,2005-01-03 22:00:00,THEFT,$500 AND UNDER,STREET,False,31,41.854287751,-87.680808697
2005,1,2005-01-04 00:00:00,THEFT,$500 AND UNDER,STREET,False,31,41.856493254,-87.67106615799999
2005,1,2005-01-04 15:00:00,THEFT,OVER $500,STREET,False,31,41.848919377,-87.68555024
2005,1,2005-01-04 18:55:00,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SMALL RETAIL STORE,False,31,41.855930908000005,-87.66873004799999
2005,1,2005-01-04 12:50:00,ROBBERY,STRONGARM - NO WEAPON,SMALL RETAIL STORE,False,31,41.857771474,-87.667639114
2005,1,2005-01-04 11:40:00,THEFT,$500 AND UNDER,STREET,False,31,41.850751615,-87.670002241
2005,1,2005-01-04 12:10:00,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,True,31,41.854030343000005,-87.674655718
2005,1,2005-01-04 20:07:16,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,True,31,41.854949706,-87.67418378299999
2005,1,2005-01-04 11:00:00,THEFT,$500 AND UNDER,STREET,False,31,41.855262696,-87.652105166
2005,1,2005-01-03 11:00:00,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,31,41.852934738,-87.663629657
2005,1,2005-01-04 23:30:00,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,31,41.857348545,-87.644778164
2005,1,2005-01-02 21:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,31,41.857736648,-87.67015765100001
2005,1,2005-01-04 19:23:00,BATTERY,SIMPLE,STREET,False,31,41.856713627,-87.66128867100001
2005,1,2005-01-04 19:51:34,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,31,41.85311912,-87.674154861
2005,1,2005-01-05 11:00:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,31,41.851461224,-87.67170534
2005,1,2005-01-05 10:00:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,31,41.852118283,-87.67957911100001
2005,1,2005-01-03 14:45:00,SEX OFFENSE,PUBLIC INDECENCY,STREET,False,31,41.852259585,-87.670239925
2005,1,2005-01-04 22:26:00,BURGLARY,HOME INVASION,APARTMENT,True,31,41.84987404,-87.678232917
2005,1,2005-01-05 08:50:00,ROBBERY,VEHICULAR HIJACKING,STREET,False,31,41.856468235,-87.653167899
2005,1,2005-01-03 07:05:00,BATTERY,SIMPLE,STREET,False,31,41.852237402,-87.671627601
2005,1,2005-01-05 12:45:00,THEFT,$500 AND UNDER,OTHER,True,31,41.858593921,-87.674634585
2005,1,2005-01-04 16:00:00,THEFT,OVER $500,FACTORY/MANUFACTURING BUILDING,False,31,41.851436512,-87.646460241
2005,1,2005-01-05 09:00:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,31,41.852991574,-87.682102891
