Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2005,1,2005-01-01 12:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,65,,
2005,1,2005-01-01 01:30:00,THEFT,FROM BUILDING,HOTEL/MOTEL,False,65,41.759283913000004,-87.741709017
2005,1,2005-01-01 01:12:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,HOTEL/MOTEL,True,65,41.759283913000004,-87.741709017
2005,1,2005-01-01 08:20:00,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,65,41.778512834000004,-87.735270282
2005,1,2005-01-01 04:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,65,41.785055334,-87.72122115100001
2005,1,2005-01-01 17:39:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,65,41.754592961,-87.74152853700001
2005,1,2005-01-01 18:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,65,41.781370403000004,-87.73016568700001
2005,1,2005-01-02 20:11:16,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,65,41.771400942,-87.72093673799999
2005,1,2005-01-01 09:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,65,41.776060750999996,-87.713769075
2005,1,2005-01-02 21:05:39,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,65,41.779735395,-87.735002277
2005,1,2005-01-01 11:00:21,BATTERY,SIMPLE,HOTEL/MOTEL,False,65,41.759283913000004,-87.741709017
2005,1,2005-01-03 14:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,65,41.775943366,-87.721051172
2005,1,2005-01-03 14:54:12,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,65,41.754592961,-87.74152853700001
2005,1,2005-01-04 06:30:00,ASSAULT,SIMPLE,RESIDENCE,False,65,41.778804846,-87.713731664
2005,1,2005-01-03 22:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,65,41.779705069,-87.714258287
2005,1,2005-01-03 10:00:00,THEFT,FROM BUILDING,BARBERSHOP,False,65,41.778608368,-87.726796577
2005,1,2005-01-04 00:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,65,41.768739623,-87.716442197
2005,1,2005-01-04 18:30:00,THEFT,FROM BUILDING,DEPARTMENT STORE,False,65,41.754592961,-87.74152853700001
2005,1,2005-01-03 20:00:00,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,True,65,41.764228789,-87.713531032
2005,1,2005-01-04 19:15:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,65,41.76597329999999,-87.718477435
2005,1,2005-01-03 20:30:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,65,41.766911973,-87.716452375
2005,1,2005-01-04 19:22:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,65,41.754592961,-87.74152853700001
2005,1,2005-01-04 09:00:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,65,41.778563459000004,-87.73077859799999
2005,1,2005-01-04 19:40:00,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,False,65,41.775554107,-87.72267896700001
2005,1,2005-01-04 13:30:00,ASSAULT,AGGRAVATED: HANDGUN,STREET,True,65,41.782976413,-87.72042695100001
2005,1,2005-01-05 17:45:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,65,41.773255029,-87.71868284600001
2005,1,2005-01-05 23:47:47,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,65,41.754592961,-87.74152853700001
2005,1,2005-01-06 08:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,65,41.772342126,-87.718860195
2005,1,2005-01-05 19:40:00,ROBBERY,ARMED: HANDGUN,ALLEY,False,65,41.783321885,-87.733890963
2005,1,2005-01-03 20:05:00,ROBBERY,ARMED: HANDGUN,ALLEY,False,65,41.761836861999996,-87.71987310200001
2005,1,2005-01-05 17:15:00,BURGLARY,HOME INVASION,APARTMENT,False,65,41.778565511,-87.73064659200001
2005,1,2005-01-05 20:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,False,65,41.769329199,-87.72252172600001
2005,1,2005-01-07 02:30:00,THEFT,FROM BUILDING,BOWLING ALLEY,False,65,41.770100465,-87.722543736
2005,1,2005-01-06 19:30:00,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,65,41.784174714,-87.719220222
2005,1,2005-01-06 16:43:29,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,PARKING LOT/GARAGE(NON.RESID.),True,65,41.775935046,-87.721549847
2005,1,2005-01-06 20:08:52,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,65,41.754592961,-87.74152853700001
2005,1,2005-01-07 07:25:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,65,41.763600029,-87.721150209
2005,1,2005-01-07 22:45:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,65,41.77507421,-87.718628816
2005,1,2005-01-07 22:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,65,41.781374062,-87.73138658299999
2005,1,2005-01-07 12:37:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,65,41.768466663000005,-87.732251402
2005,1,2005-01-07 22:45:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,True,65,41.777781168000004,-87.734947117
