Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2012,1,2012-01-01 00:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,66,,
2012,1,2012-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,66,,
2012,1,2012-01-01 11:50:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,66,,
2012,1,2012-01-04 09:20:00,HOMICIDE,FIRST DEGREE MURDER,STREET,False,66,41.764671451999995,-87.68484420899999
2012,1,2012-01-16 20:48:00,HOMICIDE,FIRST DEGREE MURDER,STREET,False,66,41.778361393000004,-87.68606283
2012,1,2012-01-20 19:46:00,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,False,66,41.762419957,-87.68318080799999
2012,1,2012-01-01 00:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,66,41.774902869,-87.693283132
2012,1,2012-01-01 02:45:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,66,41.778271701,-87.69702590000001
2012,1,2012-01-01 05:14:00,BATTERY,AGGRAVATED: HANDGUN,STREET,False,66,41.785824174,-87.691139496
2012,1,2012-01-01 03:15:00,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,66,41.77631967,-87.701847874
2012,1,2012-01-01 10:40:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,66,41.774532523000005,-87.68839995100001
2012,1,2012-01-01 00:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,66,41.760256921999996,-87.69780133799999
2012,1,2012-01-01 11:23:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,66,41.779501976,-87.703151204
2012,1,2012-01-01 15:50:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,66,41.762260854000004,-87.692965274
2012,1,2012-01-01 00:45:00,BATTERY,SIMPLE,APARTMENT,False,66,41.779882406,-87.70396508
2012,1,2012-01-01 17:30:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,66,41.782313698,-87.683724183
2012,1,2012-01-01 18:35:00,CRIMINAL TRESPASS,TO LAND,ABANDONED BUILDING,True,66,41.780277215,-87.686116892
2012,1,2012-01-01 18:35:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,66,41.779243994,-87.684415105
2012,1,2012-01-01 18:55:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,66,41.762310887,-87.681851381
2012,1,2012-01-01 19:02:00,CRIMINAL TRESPASS,TO LAND,VACANT LOT/LAND,True,66,41.76964199,-87.679625394
2012,1,2012-01-01 19:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,66,41.776806975999996,-87.681008116
2012,1,2012-01-01 14:30:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,66,41.761582999,-87.70639810799999
2012,1,2012-01-01 20:46:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,66,41.779040428,-87.698572821
2012,1,2012-01-01 19:37:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,66,41.778490327,-87.683623452
2012,1,2012-01-02 00:50:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,66,41.765705544,-87.688165791
2012,1,2012-01-02 00:45:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,False,66,41.770020864,-87.6913338
2012,1,2012-01-02 02:40:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,66,41.783624234,-87.69229808899999
2012,1,2012-01-02 02:15:00,ASSAULT,AGGRAVATED: OTHER FIREARM,APARTMENT,True,66,41.785973799000004,-87.689924319
2012,1,2012-01-01 18:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,66,41.767483323,-87.68078366399999
