Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2008,1,2008-01-27 17:30:00,OTHER OFFENSE,TELEPHONE THREAT,PARKING LOT/GARAGE(NON.RESID.),False,0,41.973533721,-87.86680878899999
2008,3,2008-03-11 13:30:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,0,41.973533721,-87.86680878899999
2008,4,2008-04-15 15:00:00,THEFT,FROM BUILDING,RESIDENCE,False,0,,
2008,4,2008-04-21 00:01:00,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,False,0,,
2008,6,2008-06-16 10:00:00,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,0,41.973533721,-87.86680878899999
2008,7,2008-07-26 04:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0,41.978035901,-87.831421961
2008,8,2008-08-08 16:00:00,THEFT,FROM BUILDING,RESIDENCE,False,0,41.7986093,-87.790538848
2008,9,2008-09-02 21:55:00,CRIMINAL TRESPASS,TO STATE SUP LAND,OTHER RAILROAD PROP / TRAIN DEPOT,True,0,,
2008,10,2008-10-26 20:30:00,THEFT,$500 AND UNDER,STREET,False,0,,
2008,11,2008-11-02 15:00:00,THEFT,OVER $500,CTA BUS,False,0,41.88149569,-87.616603162
2008,11,2008-11-21 09:45:00,BATTERY,SIMPLE,STREET,False,0,41.973533721,-87.86680878899999
