Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2008,1,2008-01-01 00:05:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,75,,
2008,1,2008-01-01 00:01:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,75,,
2008,1,2008-01-01 00:01:00,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,False,75,,
2008,1,2008-01-01 09:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,75,,
2008,1,2008-01-01 08:15:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,75,,
2008,1,2008-01-01 11:45:00,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,75,41.696750515,-87.655516174
2008,1,2008-01-01 10:00:00,THEFT,$500 AND UNDER,RESIDENCE,False,75,41.696209685,-87.652233728
2008,1,2008-01-01 15:00:00,THEFT,FROM BUILDING,RESIDENCE,False,75,41.685805768,-87.66861303799999
2008,1,2008-01-01 20:42:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,75,41.689652256,-87.652028309
2008,1,2008-01-02 07:50:00,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,75,41.694935794,-87.66997267
2008,1,2008-01-02 22:00:00,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),True,75,41.684785235999996,-87.66347623
2008,1,2008-01-02 12:30:00,BATTERY,SIMPLE,APARTMENT,False,75,41.691820465999996,-87.678015738
2008,1,2008-01-03 15:47:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,75,41.693803133,-87.654591475
2008,1,2008-01-03 22:00:00,BURGLARY,HOME INVASION,APARTMENT,False,75,41.691046268,-87.66983322799999
2008,1,2008-01-03 13:45:00,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",GAS STATION,False,75,41.692233255,-87.65271504399999
2008,1,2008-01-02 06:00:00,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,75,41.694912194000004,-87.671591311
2008,1,2008-01-04 17:30:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,75,41.682656252,-87.67020863399999
2008,1,2008-01-04 18:30:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,75,41.698380121999996,-87.66244170700001
2008,1,2008-01-04 21:45:00,NARCOTICS,POSS: CRACK,STREET,True,75,41.693138078000004,-87.653042357
2008,1,2008-01-04 12:40:00,THEFT,OVER $500,ALLEY,False,75,41.692724418000005,-87.65455887799999
2008,1,2008-01-04 19:30:00,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,75,41.689460519,-87.64472252600001
2008,1,2008-01-04 17:30:00,THEFT,$500 AND UNDER,STREET,False,75,41.688999992,-87.65079038299999
2008,1,2008-01-05 04:30:00,THEFT,OVER $500,STREET,False,75,41.694627085,-87.681246004
2008,1,2008-01-05 03:00:00,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,True,75,41.683819009000004,-87.67244449200001
2008,1,2008-01-05 02:00:00,BATTERY,SIMPLE,STREET,False,75,41.682245181999996,-87.680858516
2008,1,2008-01-04 19:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,75,41.691795773,-87.679462226
2008,1,2008-01-05 00:01:00,THEFT,FROM BUILDING,APARTMENT,False,75,41.685759607,-87.659274259
2008,1,2008-01-02 09:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,75,41.687014765,-87.689604265
2008,1,2008-01-05 15:58:00,THEFT,FROM BUILDING,RESIDENCE,False,75,41.694376065,-87.652165197
2008,1,2008-01-05 14:00:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,75,41.68938618,-87.65297571200001
2008,1,2008-01-05 00:50:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,75,41.690705541999996,-87.67213968600001
2008,1,2008-01-06 00:12:00,BATTERY,SIMPLE,RESIDENCE,False,75,41.678671469,-87.67306821700001
2008,1,2008-01-05 12:20:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,75,41.6807333,-87.671304632
2008,1,2008-01-05 21:00:00,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,True,75,41.694926943,-87.65575501299999
2008,1,2008-01-01 00:00:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,75,41.685508193000004,-87.654327208
2008,1,2008-01-05 09:15:00,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,False,75,41.698889434,-87.658031314
2008,1,2008-01-06 05:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,75,41.689358389,-87.65523863899999
2008,1,2008-01-06 01:15:00,ASSAULT,SIMPLE,RESIDENCE,True,75,41.695008809,-87.643682055
2008,1,2008-01-05 21:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,75,41.684877835,-87.657262609
2008,1,2008-01-05 00:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,75,41.681781410999996,-87.67269597200001
2008,1,2008-01-06 17:20:00,BATTERY,SIMPLE,SIDEWALK,True,75,41.691789519000004,-87.679810119
2008,1,2008-01-06 19:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,75,41.682656830999996,-87.668883403
2008,1,2008-01-06 01:40:00,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,OTHER,True,75,41.691413679,-87.66882624600001
2008,1,2008-01-06 03:30:00,BATTERY,SIMPLE,STREET,False,75,41.69220372,-87.655146512
2008,1,2008-01-06 14:20:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,75,41.690443207,-87.650277193
2008,1,2008-01-06 17:15:00,BATTERY,SIMPLE,SIDEWALK,False,75,41.679951972,-87.68201283399999
2008,1,2008-01-06 22:50:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE-GARAGE,False,75,41.691918817,-87.67266548200001
2008,1,2008-01-02 22:15:00,NARCOTICS,POSS: CRACK,APARTMENT,True,75,41.694924479,-87.655802638
2008,1,2008-01-07 00:00:00,BURGLARY,FORCIBLE ENTRY,DRIVEWAY - RESIDENTIAL,False,75,41.682396399999995,-87.670357735
2008,1,2008-01-06 00:00:00,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,75,41.681959704,-87.68084675700001
2008,1,2008-01-02 00:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,75,41.685558721999996,-87.664346848
2008,1,2008-01-07 13:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,75,41.69551743,-87.64612621100001
2008,1,2008-01-07 20:36:00,THEFT,RETAIL THEFT,DRUG STORE,False,75,41.692466898,-87.68117628700001
2008,1,2008-01-07 20:30:00,ASSAULT,SIMPLE,STREET,False,75,41.692667403,-87.656990653
2008,1,2008-01-07 13:30:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,75,41.692646751,-87.658612873
2008,1,2008-01-07 21:50:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,75,41.689904641,-87.65852436700001
2008,1,2008-01-07 10:10:00,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,75,41.692041778000004,-87.665923635
2008,1,2008-01-04 21:30:00,THEFT,FROM BUILDING,RESIDENCE,False,75,41.687241534,-87.649516602
2008,1,2008-01-07 17:15:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,75,41.687317825,-87.666232399
2008,1,2008-01-07 22:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,75,41.691431658,-87.67385308
2008,1,2008-01-08 09:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,75,41.687719523,-87.663577593
2008,1,2008-01-08 19:37:23,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,75,41.694961717,-87.66450206399999
2008,1,2008-01-08 17:55:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,75,41.692233255,-87.65271504399999
2008,1,2008-01-08 21:25:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,75,41.687214092,-87.649516893
2008,1,2008-01-08 22:10:00,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,75,41.696776475,-87.653406796
2008,1,2008-01-09 11:28:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,75,41.685742117,-87.66050454299999
2008,1,2008-01-08 15:30:00,THEFT,$500 AND UNDER,STREET,False,75,41.696746732,-87.655805483
2008,1,2008-01-08 16:15:00,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,False,75,41.687214092,-87.649516893
2008,1,2008-01-09 14:25:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,75,41.692041778000004,-87.665923635
2008,1,2008-01-09 12:00:00,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,False,75,41.691880645,-87.67462104200001
2008,1,2008-01-08 15:00:00,THEFT,FROM BUILDING,CONSTRUCTION SITE,False,75,41.682845565,-87.66877529700001
2008,1,2008-01-09 14:30:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,75,41.686316773,-87.642189656
2008,1,2008-01-07 22:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,75,41.696835177,-87.64850323600001
2008,1,2008-01-10 22:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,75,41.696996083,-87.668900603
2008,1,2008-01-11 14:45:00,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,75,41.690383529,-87.65922598899999
2008,1,2008-01-11 13:45:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,75,41.686316773,-87.642189656
2008,1,2008-01-10 12:40:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,75,41.690383529,-87.65922598899999
2008,1,2008-01-10 16:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,75,41.697741687,-87.648651072
2008,1,2008-01-12 08:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,75,41.692254133,-87.650682755
2008,1,2008-01-09 19:30:00,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,75,41.688088831,-87.66008834799999
