Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2008,1,2008-01-09 23:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,76,41.975782813,-87.841545682
2008,1,2008-01-01 00:01:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-07 20:31:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-08 09:11:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-09 12:10:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-09 05:00:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-08 21:54:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-09 15:45:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-10 20:35:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,True,76,41.97598431,-87.84503418
2008,1,2008-01-11 03:00:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,76,41.976028481,-87.842522036
2008,1,2008-01-11 17:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-11 10:40:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,76,41.980962814,-87.845154294
2008,1,2008-01-11 19:20:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,76,41.965720818,-87.83668484100001
2008,1,2008-01-12 04:00:00,THEFT,$500 AND UNDER,STREET,False,76,41.960625671,-87.83815465299999
2008,1,2008-01-11 16:00:00,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,76,41.977464942,-87.837700585
2008,1,2008-01-12 14:30:00,ASSAULT,SIMPLE,OTHER,False,76,41.978086970999996,-87.84646714200001
2008,1,2008-01-12 18:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-12 07:00:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-13 15:20:00,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,76,41.975984091,-87.844982695
2008,1,2008-01-13 16:30:00,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,76,41.977968974,-87.84646804100001
2008,1,2008-01-09 16:05:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-09 15:00:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-09 16:50:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-09 15:00:00,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-10 09:25:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-10 12:15:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-10 09:00:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-13 23:53:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-14 08:40:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-14 08:40:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-14 09:20:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-11 15:00:00,THEFT,OVER $500,CONSTRUCTION SITE,False,76,41.976290414,-87.905227221
2008,1,2008-01-14 19:30:00,THEFT,$500 AND UNDER,STREET,False,76,41.977609479,-87.846467101
2008,1,2008-01-13 20:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,76,41.974157367,-87.84519891299999
2008,1,2008-01-11 07:15:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-11 07:30:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-07 00:01:00,CRIMINAL DAMAGE,TO PROPERTY,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-10 12:15:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-15 00:01:00,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,False,76,41.976028686,-87.84256984299999
2008,1,2008-01-15 17:00:00,THEFT,$500 AND UNDER,STREET,False,76,41.959827746,-87.842778737
2008,1,2008-01-11 19:00:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-11 17:40:00,ASSAULT,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-11 10:00:00,NARCOTICS,FOUND SUSPECT NARCOTICS,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-10 02:10:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),True,76,41.975204948000005,-87.83798657
2008,1,2008-01-15 10:30:00,THEFT,OVER $500,ALLEY,False,76,41.980148876,-87.840272654
2008,1,2008-01-14 17:00:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,False,76,41.980967223,-87.844900486
2008,1,2008-01-14 22:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-11 23:05:00,THEFT,ATTEMPT THEFT,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-05 20:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-15 16:30:00,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,76,41.972749133,-87.87780632799999
2008,1,2008-01-11 10:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-02 14:30:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-14 08:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,False,76,41.980958608,-87.845455914
2008,1,2008-01-16 05:10:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-15 05:55:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-13 21:25:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-18 16:08:00,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,76,41.98734814,-87.84311925200001
2008,1,2008-01-18 21:30:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-12 21:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,76,41.976606048,-87.841539348
2008,1,2008-01-17 17:00:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-18 11:40:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,76,41.981040824000004,-87.84029151799999
2008,1,2008-01-17 18:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,76,41.97929338,-87.83788500799999
2008,1,2008-01-16 16:40:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-18 12:15:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,76,41.973797081,-87.841156435
2008,1,2008-01-20 05:20:00,BATTERY,SIMPLE,APARTMENT,False,76,41.977609479,-87.846467101
2008,1,2008-01-14 08:30:00,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,76,41.976290414,-87.905227221
2008,1,2008-01-20 13:00:00,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,76,41.976290414,-87.905227221
2008,1,2008-01-17 00:00:00,DECEPTIVE PRACTICE,FORGERY,BANK,False,76,41.965720818,-87.83668484100001
2008,1,2008-01-21 10:00:00,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,76,41.961001786,-87.83692003200001
2008,1,2008-01-17 04:45:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-18 08:00:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-17 09:45:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-17 18:10:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-17 12:38:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-19 08:00:00,ASSAULT,SIMPLE,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-19 08:05:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-19 15:18:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-20 20:00:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-04 07:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-18 15:05:00,OTHER OFFENSE,TELEPHONE THREAT,CREDIT UNION,False,76,42.008885217,-87.906473187
2008,1,2008-01-19 08:29:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-22 07:10:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-21 05:30:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,76,41.976290414,-87.905227221
2008,1,2008-01-21 01:30:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-21 17:15:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-16 00:01:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-24 00:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,76,41.979247605,-87.84000009399999
2008,1,2008-01-22 08:00:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-22 11:20:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-24 05:45:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-23 21:15:00,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-23 08:12:00,THEFT,RETAIL THEFT,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-13 12:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-19 08:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-24 05:45:00,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-23 15:30:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-20 13:15:00,THEFT,POCKET-PICKING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-24 18:45:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-25 11:00:00,THEFT,POCKET-PICKING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-26 09:30:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,76,41.986930009,-87.84031964399999
2008,1,2008-01-27 04:19:00,BATTERY,SIMPLE,APARTMENT,False,76,41.977968974,-87.84646804100001
2008,1,2008-01-20 13:50:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-19 12:30:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-27 00:01:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,76,41.97929338,-87.83788500799999
2008,1,2008-01-23 07:15:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-24 16:50:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-24 18:15:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-25 14:10:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-26 06:20:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-26 23:09:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-27 06:55:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-27 14:30:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-26 20:25:00,CRIMINAL TRESPASS,TO LAND,CTA GARAGE / OTHER PROPERTY,True,76,41.981480365,-87.83658078200001
2008,1,2008-01-24 10:45:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-25 11:25:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-25 21:49:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-26 05:54:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-23 23:30:00,BATTERY,SIMPLE,CTA PLATFORM,False,76,41.984622486,-87.836582104
2008,1,2008-01-26 17:30:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-26 15:00:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-27 08:00:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-27 16:50:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-28 06:00:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-28 10:05:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-28 16:35:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-24 00:45:00,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,SIDEWALK,True,76,41.977730236,-87.846469859
2008,1,2008-01-26 07:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-28 21:00:00,THEFT,$500 AND UNDER,STREET,False,76,41.980198462,-87.837767657
2008,1,2008-01-29 16:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-24 09:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-27 19:20:00,ASSAULT,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-29 12:40:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-24 08:10:00,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,1,2008-01-28 10:18:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,76,41.977730236,-87.846469859
2008,1,2008-01-29 17:00:00,THEFT,$500 AND UNDER,STREET,False,76,41.97852489,-87.83658904100001
2008,1,2008-01-26 22:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,False,76,41.965720818,-87.83668484100001
2008,1,2008-01-29 18:40:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-30 08:05:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-30 11:30:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-29 17:00:00,THEFT,OVER $500,STREET,False,76,41.97377831,-87.841899431
2008,1,2008-01-19 12:00:00,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,76,41.971410618,-87.846540051
2008,1,2008-01-30 21:50:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-17 05:00:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-31 13:35:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-31 23:30:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-28 15:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,76,41.975978414000004,-87.83662354
2008,1,2008-01-31 00:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,76,41.97744068,-87.83971247
2008,1,2008-01-18 07:00:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-03 09:00:00,THEFT,ATTEMPT FINANCIAL IDENTITY THEFT,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-19 09:30:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,76,41.975979588,-87.845214419
2008,1,2008-01-15 00:01:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-07 10:00:00,THEFT,OVER $500,STREET,False,76,41.981040824000004,-87.84029151799999
2008,1,2008-01-20 16:30:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-29 10:30:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-07 12:30:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-13 12:00:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,1,2008-01-01 00:00:00,THEFT,ATTEMPT FINANCIAL IDENTITY THEFT,APARTMENT,False,76,41.97744068,-87.83971247
2008,1,2008-01-24 12:00:00,DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,OTHER,False,76,41.981011421999995,-87.842395501
