Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2019,1,2019-01-31 13:15:00,THEFT,RETAIL THEFT,MEDICAL/DENTAL OFFICE,False,56,,
2019,1,2019-01-31 10:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,56,41.798693483,-87.78687802399999
2019,1,2019-01-07 16:00:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",PARKING LOT/GARAGE(NON.RESID.),True,56,41.79290166,-87.75139652899999
2019,1,2019-01-01 00:01:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,56,41.808656684,-87.74440945
2019,1,2019-01-01 03:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,56,41.810784565,-87.745688479
2019,1,2019-01-01 03:50:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,56,41.792653331,-87.766496233
2019,1,2019-01-03 02:30:00,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA GARAGE / OTHER PROPERTY,False,56,41.790754583,-87.739927261
2019,1,2019-01-03 00:30:00,THEFT,OVER $500,STREET,False,56,41.797595161,-87.739215034
2019,1,2019-01-03 08:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,56,41.789489452,-87.78292258299999
2019,1,2019-01-03 11:55:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,56,41.796756785999996,-87.755626766
2019,1,2019-01-03 12:30:00,THEFT,POCKET-PICKING,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,False,56,41.788987036,-87.74147999
2019,1,2019-01-03 16:00:00,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,56,41.789941573,-87.765860073
2019,1,2019-01-03 21:43:00,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,56,41.797742121,-87.755108149
2019,1,2019-01-03 18:00:00,THEFT,$500 AND UNDER,STREET,False,56,41.792393636,-87.741661344
2019,1,2019-01-03 20:00:00,THEFT,$500 AND UNDER,STREET,False,56,41.803032525,-87.752815958
2019,1,2019-01-03 22:30:00,THEFT,$500 AND UNDER,STREET,False,56,41.804927006,-87.74063643
2019,1,2019-01-05 00:36:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,56,41.794682813,-87.75304533399999
2019,1,2019-01-05 05:00:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,False,56,41.790754583,-87.739927261
2019,1,2019-01-04 13:45:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,56,41.797094245,-87.75343065700001
2019,1,2019-01-03 17:30:00,THEFT,OVER $500,RESIDENCE-GARAGE,False,56,41.803385332,-87.741820638
2019,1,2019-01-03 17:21:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,56,41.794462581,-87.770558224
2019,1,2019-01-01 03:00:00,THEFT,$500 AND UNDER,STREET,False,56,41.805078779,-87.74186374700001
2019,1,2019-01-05 20:20:00,THEFT,$500 AND UNDER,SIDEWALK,False,56,41.798429345,-87.796628306
2019,1,2019-01-06 02:00:00,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE-GARAGE,True,56,41.797111072,-87.773417596
2019,1,2019-01-06 06:50:00,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,56,41.807164733,-87.74192158700001
2019,1,2019-01-06 19:00:00,BATTERY,SIMPLE,AIRCRAFT,True,56,41.788987036,-87.74147999
2019,1,2019-01-06 21:17:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,56,41.807504541,-87.752041997
2019,1,2019-01-05 20:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,56,41.807068516,-87.750479736
2019,1,2019-01-07 14:05:00,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,56,41.80706428,-87.739472339
2019,1,2019-01-08 01:50:00,ROBBERY,STRONGARM - NO WEAPON,TAVERN/LIQUOR STORE,False,56,41.796528302,-87.757125085
