Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2019,1,2019-01-01 00:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,63,41.800435479,-87.695207632
2019,1,2019-01-21 02:30:00,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,63,41.787763353,-87.685091895
2019,1,2019-01-01 06:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,63,41.802155196,-87.69158894799999
2019,1,2019-01-02 03:25:00,THEFT,RETAIL THEFT,GAS STATION,False,63,41.793686636,-87.694104755
2019,1,2019-01-01 14:00:00,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,63,41.800238688,-87.701308686
2019,1,2019-01-02 08:00:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,63,41.787329614,-87.70582464700001
2019,1,2019-01-02 11:08:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,63,41.787294255999996,-87.703375575
2019,1,2019-01-02 20:31:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,63,41.794345127,-87.70602759299999
2019,1,2019-01-02 17:20:00,THEFT,$500 AND UNDER,STREET,False,63,41.800284352,-87.69764804
2019,1,2019-01-03 00:00:00,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,63,41.789468425,-87.70100379600001
2019,1,2019-01-03 09:50:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,63,41.802019325,-87.70624249
2019,1,2019-01-03 14:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,63,41.789022235,-87.702207254
2019,1,2019-01-03 08:20:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,63,41.80462016,-87.684368169
2019,1,2019-01-03 21:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,63,41.801026089000004,-87.69186428
2019,1,2019-01-05 16:05:00,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,63,41.792599492,-87.705978607
2019,1,2019-01-05 22:26:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,63,41.79502016,-87.695055987
2019,1,2019-01-06 07:35:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENTIAL YARD (FRONT/BACK),False,63,41.798397154,-87.709824205
2019,1,2019-01-05 18:00:00,THEFT,OVER $500,STREET,False,63,41.791778930999996,-87.69897888
2019,1,2019-01-06 06:00:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,63,41.787437958000005,-87.69362414700001
2019,1,2019-01-06 08:55:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,63,41.796573929000004,-87.687779276
2019,1,2019-01-06 12:53:00,NARCOTICS,POSS: COCAINE,STREET,True,63,41.795155475,-87.701164266
2019,1,2019-01-06 15:28:00,THEFT,RETAIL THEFT,RESTAURANT,False,63,41.793022488000005,-87.703539515
2019,1,2019-01-07 10:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,63,41.791598559,-87.71014678700001
2019,1,2019-01-07 19:30:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESTAURANT,False,63,41.78913051,-87.703434602
2019,1,2019-01-07 23:18:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,63,41.796601129,-87.695102645
2019,1,2019-01-08 02:38:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,63,41.798425654,-87.702478072
2019,1,2019-01-08 07:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,63,41.789274352,-87.686356421
2019,1,2019-01-04 16:15:00,PUBLIC PEACE VIOLATION,BOMB THREAT,"SCHOOL, PUBLIC, BUILDING",False,63,41.787403397,-87.708284349
2019,1,2019-01-08 06:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,63,41.792779312,-87.69133777299999
2019,1,2019-01-08 18:00:00,THEFT,$500 AND UNDER,ATHLETIC CLUB,False,63,41.803180696999995,-87.703832492
2019,1,2019-01-08 18:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,63,41.793505787,-87.70409585700001
2019,1,2019-01-08 13:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,63,41.787941283,-87.711318926
2019,1,2019-01-09 13:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,63,41.800615481,-87.689106709
2019,1,2019-01-10 16:00:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,63,41.795279222,-87.707727422
2019,1,2019-01-09 22:00:00,THEFT,$500 AND UNDER,RESIDENCE,False,63,41.799885177,-87.707414896
2019,1,2019-01-10 17:50:00,THEFT,OVER $500,STREET,False,63,41.79252505,-87.70843261600001
2019,1,2019-01-10 19:49:00,BATTERY,SIMPLE,SMALL RETAIL STORE,True,63,41.794172544,-87.70357593
2019,1,2019-01-08 13:27:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,63,41.794172544,-87.70357593
2019,1,2019-01-11 11:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,63,41.799978497,-87.707417655
2019,1,2019-01-11 12:55:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,63,41.802351635,-87.68551702799999
2019,1,2019-01-11 10:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,63,41.78963939,-87.68880592299999
2019,1,2019-01-11 07:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,APARTMENT,False,63,41.789754028000004,-87.711598424
2019,1,2019-01-09 01:34:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,True,63,41.793489634000004,-87.70515582
2019,1,2019-01-10 20:30:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,63,41.787516333,-87.689967565
2019,1,2019-01-02 17:15:00,THEFT,$500 AND UNDER,OTHER,False,63,41.793679954,-87.69438352600001
2019,1,2019-01-12 16:00:00,ASSAULT,SIMPLE,OTHER,False,63,41.787583514,-87.683861659
2019,1,2019-01-12 18:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,63,41.792803719,-87.696214779
2019,1,2019-01-12 16:09:00,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),True,63,41.79815052,-87.70736576200001
2019,1,2019-01-12 19:48:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,63,41.787163021,-87.70950039
2019,1,2019-01-12 19:58:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,True,63,41.792839506,-87.707215749
2019,1,2019-01-13 13:30:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,63,41.795846122,-87.70852137600001
2019,1,2019-01-12 23:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,63,41.800072762,-87.700081697
2019,1,2019-01-13 22:28:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,63,41.792690386,-87.703531765
2019,1,2019-01-14 00:35:00,ASSAULT,AGG PO HANDS NO/MIN INJURY,PARKING LOT/GARAGE(NON.RESID.),True,63,41.79346808,-87.70673657
2019,1,2019-01-13 21:00:00,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,False,63,41.799776165,-87.71109079600001
2019,1,2019-01-14 12:00:00,THEFT,OVER $500,RESIDENCE,False,63,41.799938867,-87.706189424
2019,1,2019-01-14 16:05:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,63,41.798427787,-87.69392928100001
2019,1,2019-01-14 22:38:00,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,63,41.78913051,-87.703434602
2019,1,2019-01-15 02:53:00,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,63,41.796587513,-87.692656677
2019,1,2019-01-14 17:10:00,ASSAULT,SIMPLE,ALLEY,False,63,41.786434828000004,-87.69188508399999
2019,1,2019-01-14 19:30:00,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,False,63,41.789370821999995,-87.70221850200001
2019,1,2019-01-15 18:00:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,False,63,41.800265546999995,-87.68787792399999
2019,1,2019-01-16 08:20:00,ASSAULT,SIMPLE,GAS STATION,False,63,41.798839117,-87.68263311700001
2019,1,2019-01-16 10:00:00,ASSAULT,SIMPLE,OTHER,False,63,41.792746509000004,-87.704759695
2019,1,2019-01-16 09:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,63,41.798835497,-87.685391075
2019,1,2019-01-15 18:30:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,63,41.792723917,-87.698654192
