Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2015,1,2015-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,66,,
2015,1,2015-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,66,,
2015,1,2015-01-16 12:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,66,,
2015,1,2015-01-01 00:00:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,66,,
2015,1,2015-01-20 00:00:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,66,,
2015,1,2015-01-25 15:50:00,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,66,,
2015,1,2015-01-01 09:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,66,,
2015,1,2015-01-01 00:01:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,66,,
2015,1,2015-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,66,,
2015,1,2015-01-01 09:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,66,,
2015,1,2015-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,66,,
2015,1,2015-01-15 16:06:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,True,66,,
2015,1,2015-01-15 20:00:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,66,41.778287281,-87.686059909
2015,1,2015-01-18 12:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,66,41.771395994,-87.682111385
2015,1,2015-01-01 08:00:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,True,66,,
2015,1,2015-01-25 00:01:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,66,41.760219741,-87.702507886
2015,1,2015-01-03 12:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,66,41.783488852,-87.70204519299999
2015,1,2015-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,False,66,41.771914806999995,-87.68748403299999
2015,1,2015-01-01 08:00:00,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,False,66,41.774641969,-87.69571633
2015,1,2015-01-26 14:30:00,NARCOTICS,POSS: COCAINE,ALLEY,True,66,41.785744288000004,-87.696013341
2015,1,2015-01-01 12:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,66,41.783954271,-87.700845315
2015,1,2015-01-09 08:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,66,41.778693517,-87.686074156
2015,1,2015-01-13 12:00:00,BURGLARY,UNLAWFUL ENTRY,VACANT LOT/LAND,False,66,41.774679377,-87.68718501
2015,1,2015-01-26 00:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,66,41.760035861,-87.69901671299999
2015,1,2015-01-15 09:00:00,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,66,41.774772555,-87.69205995700001
2015,1,2015-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,66,41.783978289000004,-87.692305562
2015,1,2015-01-15 16:30:00,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,False,66,41.768249668,-87.688682825
2015,1,2015-01-31 19:00:00,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,66,41.776226663,-87.699410789
2015,1,2015-01-01 16:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,66,41.768245229,-87.688869821
2015,1,2015-01-21 09:25:00,HOMICIDE,FIRST DEGREE MURDER,YARD,False,66,41.772958903,-87.6809078
2015,1,2015-01-23 20:18:00,HOMICIDE,FIRST DEGREE MURDER,STREET,False,66,41.770980744,-87.6834133
2015,1,2015-01-01 00:02:00,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENTIAL YARD (FRONT/BACK),False,66,41.77464325,-87.696937119
2015,1,2015-01-01 00:55:00,CRIMINAL TRESPASS,TO LAND,ABANDONED BUILDING,True,66,41.780371154,-87.699520294
2015,1,2015-01-01 03:25:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,66,41.783453178,-87.702045543
2015,1,2015-01-01 01:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,66,41.778422406,-87.699466157
2015,1,2015-01-01 00:01:00,BATTERY,SIMPLE,OTHER,False,66,41.780372374,-87.700737526
2015,1,2015-01-01 12:26:00,BATTERY,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,True,66,41.77284986,-87.693233889
2015,1,2015-01-01 12:26:00,NARCOTICS,POSS: CRACK,SIDEWALK,True,66,41.77286907,-87.69323369799999
2015,1,2015-01-01 14:56:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,66,41.780426744,-87.689774455
2015,1,2015-01-01 18:05:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,True,66,41.776974389,-87.681010085
2015,1,2015-01-01 19:25:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,66,41.779235033,-87.68525845100001
2015,1,2015-01-01 22:10:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,66,41.768358624,-87.681244005
2015,1,2015-01-02 10:38:00,NARCOTICS,FOUND SUSPECT NARCOTICS,OTHER,True,66,41.772701636,-87.693228031
2015,1,2015-01-02 12:30:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,False,66,41.775611324,-87.684066781
2015,1,2015-01-02 12:43:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,66,41.783624234,-87.69229808899999
2015,1,2015-01-01 21:00:00,THEFT,$500 AND UNDER,APARTMENT,False,66,41.777197734,-87.69983384
2015,1,2015-01-02 15:33:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,66,41.76748947,-87.68332024
2015,1,2015-01-02 18:00:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,False,66,41.778877155,-87.70884010600001
2015,1,2015-01-02 15:00:00,THEFT,$500 AND UNDER,APARTMENT,False,66,41.775303727,-87.70424814299999
2015,1,2015-01-02 15:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,66,41.762069904,-87.69662886200001
2015,1,2015-01-02 20:27:00,NARCOTICS,POSS: SYNTHETIC DRUGS,SIDEWALK,True,66,41.778654996,-87.683625456
2015,1,2015-01-02 17:47:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,66,41.761779227,-87.68928273200001
2015,1,2015-01-02 22:07:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,ALLEY,True,66,41.781988399,-87.692255719
2015,1,2015-01-01 21:00:00,BATTERY,SIMPLE,RESIDENCE,False,66,41.775303727,-87.70424814299999
2015,1,2015-01-02 22:31:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,ALLEY,True,66,41.778960594000004,-87.70401442299999
2015,1,2015-01-02 15:00:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,66,41.760652336,-87.70834976200001
2015,1,2015-01-03 01:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,66,41.776872379000004,-87.68723998700001
2015,1,2015-01-02 21:20:00,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,False,66,41.7678792,-87.683327303
2015,1,2015-01-03 11:18:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,66,41.780052122,-87.68854629799999
2015,1,2015-01-03 13:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,66,41.77309799,-87.696897405
2015,1,2015-01-03 10:59:00,ROBBERY,AGGRAVATED,BANK,False,66,41.77883653,-87.711469245
2015,1,2015-01-03 03:41:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,66,41.781933516,-87.692256265
2015,1,2015-01-03 14:25:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,66,41.764553557,-87.692198381
2015,1,2015-01-03 14:30:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,66,41.769102111,-87.689477091
2015,1,2015-01-02 15:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,66,41.785678771,-87.68625690399999
2015,1,2015-01-03 14:20:00,MOTOR VEHICLE THEFT,AUTOMOBILE,SMALL RETAIL STORE,False,66,41.772907566,-87.68347083399999
2015,1,2015-01-03 17:38:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,66,41.780277183,-87.688551376
2015,1,2015-01-03 18:50:00,ASSAULT,SIMPLE,APARTMENT,False,66,41.77955917,-87.705577769
2015,1,2015-01-03 17:40:00,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,ALLEY,False,66,41.780093106,-87.69342217399999
2015,1,2015-01-03 23:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,66,41.78161874,-87.708846504
2015,1,2015-01-03 21:30:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,66,41.780704425,-87.709266014
2015,1,2015-01-03 12:45:00,BATTERY,SIMPLE,STREET,False,66,41.779125969,-87.69272418799999
2015,1,2015-01-04 01:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,66,41.775312675,-87.70387777799999
2015,1,2015-01-04 01:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,66,41.783846235,-87.697183449
2015,1,2015-01-03 13:00:00,THEFT,OVER $500,APARTMENT,False,66,41.778623365,-87.692160914
2015,1,2015-01-04 07:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,66,41.779907312,-87.699510196
2015,1,2015-01-04 11:37:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,66,41.779188553000004,-87.68286114
2015,1,2015-01-04 12:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,66,41.784515943,-87.69769749
2015,1,2015-01-04 17:23:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,66,41.777243014,-87.696607121
2015,1,2015-01-04 17:09:00,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,True,66,41.772907566,-87.68347083399999
2015,1,2015-01-04 17:45:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,66,41.773329424,-87.680915043
2015,1,2015-01-04 19:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,66,41.770128444,-87.68507885
2015,1,2015-01-04 16:00:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,66,41.785547019,-87.68869291200001
2015,1,2015-01-04 21:19:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,66,41.765984116,-87.68694969399999
2015,1,2015-01-04 22:25:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,66,41.776218144,-87.703850594
2015,1,2015-01-01 23:00:00,ASSAULT,SIMPLE,RESIDENCE,False,66,41.783899368,-87.700842188
2015,1,2015-01-04 21:18:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,False,66,41.774718991,-87.693281294
2015,1,2015-01-04 23:00:00,BATTERY,SIMPLE,SIDEWALK,False,66,41.771779785,-87.69623224200001
2015,1,2015-01-04 22:40:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,VACANT LOT/LAND,True,66,41.778287281,-87.686059909
2015,1,2015-01-04 22:59:00,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,True,66,41.760239399999996,-87.68679109899999
2015,1,2015-01-05 11:30:00,THEFT,PURSE-SNATCHING,SIDEWALK,False,66,41.764245206999995,-87.683232026
2015,1,2015-01-03 00:05:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,66,41.769439636,-87.684594571
2015,1,2015-01-05 14:30:00,ASSAULT,AGGRAVATED: OTHER FIREARM,SIDEWALK,False,66,41.765876993,-87.68449850200001
2015,1,2015-01-02 09:00:00,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,False,66,41.778251233,-87.695808899
2015,1,2015-01-05 15:28:00,BATTERY,SIMPLE,APARTMENT,False,66,41.784130671,-87.691090396
2015,1,2015-01-05 17:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,66,41.774790534,-87.688408364
2015,1,2015-01-03 09:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,66,41.78196981,-87.700784155
2015,1,2015-01-05 05:50:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,66,41.78096631,-87.69154727899999
2015,1,2015-01-05 20:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,66,41.775444819,-87.695000818
2015,1,2015-01-05 20:15:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,False,66,41.770020864,-87.6913338
2015,1,2015-01-05 13:00:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,66,41.78096631,-87.69154727899999
2015,1,2015-01-05 17:00:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,66,41.775096813000005,-87.703047685
2015,1,2015-01-05 22:49:00,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,False,66,41.767301574,-87.68698412299999
2015,1,2015-01-06 01:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,66,41.77198405,-87.681280605
2015,1,2015-01-06 00:50:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,66,41.775144517,-87.683532573
