Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2001,1,2001-01-26 17:00:00,THEFT,OVER $500,CONSTRUCTION SITE,False,24,41.913586355,-87.67616730700001
2001,1,2001-01-01 00:00:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,24,41.901775541,-87.67097679
2001,1,2001-01-01 09:00:00,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,24,41.910197398,-87.68829627299999
2001,1,2001-01-01 09:00:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,False,24,41.894143523000004,-87.680509685
2001,1,2001-01-01 00:01:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,24,41.90282173,-87.695816485
2001,1,2001-01-01 07:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,24,41.909368383,-87.693153995
2001,1,2001-01-02 00:00:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,24,41.908196281,-87.671795783
2001,2,2001-02-02 21:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,24,41.911043319,-87.67872101200001
2001,2,2001-02-15 23:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,24,41.891293044,-87.647682456
2001,2,2001-02-28 00:30:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,24,41.902161104,-87.69053342299999
2001,2,2001-02-09 03:49:00,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,24,41.904158779,-87.691982774
2001,3,2001-03-02 13:00:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,24,,
2001,3,2001-03-22 06:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,24,41.903433322,-87.689356186
2001,3,2001-03-28 09:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,BANK,False,24,41.902107277,-87.696139501
2001,3,2001-03-25 06:10:00,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,24,41.899671086,-87.70172864
2001,4,2001-04-15 00:00:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,24,,
2001,4,2001-04-16 20:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,24,41.91286538,-87.692321799
2001,4,2001-04-03 18:38:50,GAMBLING,OTHER,STREET,True,24,41.896411799,-87.652883803
2001,4,2001-04-27 09:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,24,41.910084895,-87.68004602799999
2001,4,2001-04-12 10:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,24,41.90368605,-87.688424265
2001,4,2001-04-01 19:30:00,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,24,41.90563289999999,-87.665114338
2001,4,2001-04-13 10:39:00,HOMICIDE,FIRST DEGREE MURDER,STREET,False,24,41.910616981,-87.668519441
2001,5,2001-05-17 05:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,24,41.89939301,-87.69610036799999
2001,5,2001-05-26 05:45:00,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,True,24,41.911215565,-87.661036897
2001,5,2001-05-16 08:00:00,THEFT,OVER $500,STREET,False,24,41.905960513000004,-87.677193302
2001,5,2001-05-01 00:00:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,24,41.89390958,-87.651584453
2001,5,2001-05-23 20:35:00,THEFT,FINANCIAL ID THEFT: OVER $300,HOSPITAL BUILDING/GROUNDS,False,24,41.900522885,-87.69943547700001
2001,6,2001-06-01 00:00:00,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,24,,
2001,6,2001-06-01 00:01:00,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,24,,
2001,6,2001-06-02 07:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,24,41.900733725,-87.66216803
2001,6,2001-06-17 22:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,24,41.903665599,-87.694584834
2001,6,2001-06-24 00:25:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,24,41.906861379,-87.68944663799999
2001,6,2001-06-25 20:00:00,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,False,24,41.906260388,-87.67015898
2001,6,2001-06-23 19:00:00,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",PARKING LOT/GARAGE(NON.RESID.),False,24,41.907427616,-87.66652834799999
2001,6,2001-06-30 07:55:24,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,24,41.895330378000004,-87.663117136
2001,6,2001-06-23 19:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,24,41.889676113,-87.67286833899999
2001,6,2001-06-12 00:00:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,24,41.908247691,-87.691001379
2001,6,2001-06-15 20:27:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,24,41.894468535,-87.660275966
2001,6,2001-06-05 10:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,24,41.903371031999995,-87.67259497399999
2001,6,2001-06-01 10:00:00,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,False,24,41.909216251,-87.689503796
2001,6,2001-06-01 00:01:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,24,41.892145829,-87.67763954899999
2001,6,2001-06-01 12:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,24,41.895095311,-87.67705843799999
2001,6,2001-06-01 13:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,24,41.88898205,-87.66390332799999
2001,6,2001-06-15 00:01:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,24,41.902866939,-87.691125107
