Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2001,1,2001-01-24 05:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA PARKING LOT/GROUNDS,False,54,41.654508478000004,-87.59689539899999
2001,1,2001-01-26 00:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,54,41.653982362,-87.593600784
2001,1,2001-01-01 00:01:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,54,41.657368082,-87.61291662299999
2001,2,2001-02-15 06:11:00,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,54,41.65515783,-87.602318369
2001,3,2001-03-02 20:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,54,41.644712956999996,-87.61276857799999
2001,4,2001-04-18 20:24:29,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,54,41.651971307,-87.617085928
2001,7,2001-07-13 18:00:00,THEFT,OVER $500,CHA APARTMENT,False,54,41.657013451,-87.59380761799999
2001,7,2001-07-06 09:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,54,41.656798551,-87.60528220299999
2001,7,2001-07-01 12:00:00,THEFT,AGG: FINANCIAL ID THEFT,APARTMENT,False,54,41.65685858,-87.61482151700001
2001,8,2001-08-01 18:30:00,CRIM SEXUAL ASSAULT,PREDATORY,CHA APARTMENT,False,54,41.657284536999995,-87.597990868
2001,8,2001-08-15 00:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,54,41.657153821,-87.616395434
2001,10,2001-10-01 15:00:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,54,41.655720615999996,-87.613655867
2001,12,2001-12-16 16:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,54,41.655235089,-87.60497779399999
2001,12,2001-12-01 07:00:00,CRIM SEXUAL ASSAULT,PREDATORY,CHA APARTMENT,True,54,41.65563052,-87.593841735
