Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2003,1,2003-01-05 12:40:00,NARCOTICS,POSS: CRACK,SIDEWALK,True,25,,
2003,1,2003-01-07 00:12:24,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,25,,
2003,1,2003-01-02 16:40:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENCE,True,25,,
2003,1,2003-01-12 05:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,25,,
2003,1,2003-01-07 14:07:30,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,True,25,,
2003,1,2003-01-13 17:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,25,,
2003,1,2003-01-05 16:45:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,25,,
2003,1,2003-01-07 11:22:31,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,25,,
2003,1,2003-01-04 18:23:25,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,25,,
2003,1,2003-01-06 04:46:09,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,25,,
2003,1,2003-01-13 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,25,,
2003,1,2003-01-01 00:01:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,25,,
2003,1,2003-01-14 23:40:00,NARCOTICS,POSS: CRACK,OTHER,True,25,,
2003,1,2003-01-04 22:20:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,25,,
2003,1,2003-01-01 09:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,25,,
2003,1,2003-01-01 00:00:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,25,,
2003,1,2003-01-01 09:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,25,,
2003,1,2003-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,25,,
2003,1,2003-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,25,,
2003,1,2003-01-09 21:37:58,BURGLARY,UNLAWFUL ENTRY,PARKING LOT/GARAGE(NON.RESID.),False,25,,
2003,1,2003-01-11 21:30:00,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,25,,
2003,1,2003-01-22 21:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,25,,
2003,1,2003-01-18 12:00:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,25,,
2003,1,2003-01-22 00:35:22,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,25,,
2003,1,2003-01-15 10:20:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,25,,
2003,1,2003-01-07 00:16:49,NARCOTICS,POSS: CRACK,SIDEWALK,True,25,,
2003,1,2003-01-25 23:00:00,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,25,,
2003,1,2003-01-05 17:45:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,25,,
2003,1,2003-01-04 18:05:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,25,,
2003,1,2003-01-05 18:05:00,NARCOTICS,POSS: CRACK,STREET,True,25,,
2003,1,2003-01-06 21:51:39,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,25,,
2003,1,2003-01-12 14:57:51,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,25,,
2003,1,2003-01-06 22:25:58,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,True,25,,
2003,1,2003-01-06 23:04:16,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,25,,
2003,1,2003-01-06 00:08:14,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,25,,
2003,1,2003-01-13 17:30:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,25,,
2003,1,2003-01-10 23:00:00,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,False,25,,
2003,1,2003-01-05 21:27:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,25,,
2003,1,2003-01-06 02:32:51,NARCOTICS,POSS: CRACK,STREET,True,25,,
2003,1,2003-01-06 08:58:55,NARCOTICS,POSS: HEROIN(BRN/TAN),STREET,True,25,,
2003,1,2003-01-05 16:10:00,NARCOTICS,FOUND SUSPECT NARCOTICS,VACANT LOT/LAND,True,25,,
2003,1,2003-01-09 18:15:00,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,False,25,,
2003,1,2003-01-13 11:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,25,,
2003,1,2003-01-05 20:20:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,25,,
2003,1,2003-01-06 02:15:10,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,25,,
2003,1,2003-01-05 17:37:07,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,25,,
2003,1,2003-01-04 18:30:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,25,,
2003,1,2003-01-05 18:45:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,25,,
2003,1,2003-01-06 01:49:38,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,25,,
2003,1,2003-01-12 19:00:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,25,,
2003,1,2003-01-01 00:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,25,,
