Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2003,1,2003-01-09 22:30:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,False,76,,
2003,1,2003-01-15 11:00:00,THEFT,OVER $500,STREET,False,76,,
2003,1,2003-01-01 23:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,76,41.97516518,-87.840222835
2003,1,2003-01-01 14:00:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-01 10:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,PARKING LOT/GARAGE(NON.RESID.),False,76,41.971374944000004,-87.846540323
2003,1,2003-01-01 06:00:00,ASSAULT,SIMPLE,APARTMENT,False,76,41.975978414000004,-87.83662354
2003,1,2003-01-03 16:00:00,THEFT,POCKET-PICKING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-03 14:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-04 12:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,76,41.973778121,-87.84185530200001
2003,1,2003-01-04 00:30:00,PUBLIC PEACE VIOLATION,PEEPING TOM,STREET,True,76,41.976028481,-87.842522036
2003,1,2003-01-04 09:35:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-04 19:00:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-04 18:00:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,76,41.964271421999996,-87.837850654
2003,1,2003-01-04 22:30:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,76,41.961336859,-87.83825577299999
2003,1,2003-01-03 20:25:00,CRIMINAL DAMAGE,TO PROPERTY,CTA PLATFORM,True,76,41.976290414,-87.905227221
2003,1,2003-01-03 16:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,76,41.977609479,-87.846467101
2003,1,2003-01-05 20:45:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-06 08:45:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-05 13:30:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-06 16:30:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,76,41.980958608,-87.845455914
2003,1,2003-01-06 08:30:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-01 14:00:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,76,41.976290414,-87.905227221
2003,1,2003-01-07 05:25:00,CRIMINAL TRESPASS,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,76,41.984622486,-87.836582104
2003,1,2003-01-06 03:30:00,THEFT,OVER $500,CTA GARAGE / OTHER PROPERTY,False,76,41.984622486,-87.836582104
2003,1,2003-01-03 11:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-07 09:10:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-02 05:00:00,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-02 06:00:00,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-03 21:20:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-03 17:15:00,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-06 08:45:00,OTHER OFFENSE,TELEPHONE THREAT,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-08 22:20:34,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,76,41.963753251,-87.83669276799999
2003,1,2003-01-07 23:00:00,THEFT,$500 AND UNDER,OTHER,False,76,41.975078132,-87.845541249
2003,1,2003-01-08 17:25:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,76,41.966547276,-87.83933326200001
2003,1,2003-01-08 22:30:00,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",OTHER,False,76,41.977609479,-87.846467101
2003,1,2003-01-09 14:10:00,OTHER OFFENSE,TELEPHONE THREAT,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-09 01:35:00,MOTOR VEHICLE THEFT,"ATTEMPT: CYCLE, SCOOTER, BIKE W-VIN",PARKING LOT/GARAGE(NON.RESID.),False,76,41.978086970999996,-87.84646714200001
2003,1,2003-01-02 19:15:00,NARCOTICS,POSS: COCAINE,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-10 19:00:00,THEFT,OVER $500,STREET,False,76,41.981015746,-87.842123304
2003,1,2003-01-10 14:50:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-10 11:40:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-10 14:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-10 15:55:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-10 19:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-10 14:00:00,THEFT,$500 AND UNDER,OTHER,False,76,41.980974046,-87.844569423
2003,1,2003-01-07 10:30:00,KIDNAPPING,UNLAWFUL RESTRAINT,APARTMENT,False,76,41.977609479,-87.846467101
2003,1,2003-01-10 15:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,76,41.973753878000004,-87.843245575
2003,1,2003-01-02 18:00:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,76,41.986989467,-87.840745861
2003,1,2003-01-03 00:01:00,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",OTHER,False,76,41.977848233,-87.84646896
2003,1,2003-01-11 18:00:00,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,False,76,41.977848233,-87.84646896
2003,1,2003-01-12 03:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,76,41.965124871,-87.839123631
2003,1,2003-01-11 08:35:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-11 09:45:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-11 19:40:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-11 18:00:00,THEFT,OVER $500,STREET,False,76,41.979299977,-87.837506144
2003,1,2003-01-11 17:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,76,41.974147021,-87.842771841
2003,1,2003-01-13 07:00:00,THEFT,OVER $500,STREET,False,76,41.980971834,-87.84469448899999
2003,1,2003-01-12 08:01:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-07 04:30:00,CRIMINAL DAMAGE,TO PROPERTY,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-12 08:50:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-03 14:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-12 16:20:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-06 16:55:00,CRIMINAL TRESPASS,TO LAND,CTA TRAIN,True,76,41.976290414,-87.905227221
2003,1,2003-01-14 03:00:00,CRIMINAL DAMAGE,TO PROPERTY,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2003,1,2003-01-14 09:02:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-15 08:45:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2003,1,2003-01-15 19:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,76,41.970177218,-87.839820034
2003,1,2003-01-15 20:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
