Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2014,1,2014-01-01 00:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,34,41.824976728,-87.633795457
2014,1,2014-01-01 07:42:00,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,False,34,41.826054739,-87.63281510600001
2014,1,2014-01-01 04:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,True,34,41.824547259,-87.63312138299999
2014,1,2014-01-02 17:30:00,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,CTA PLATFORM,True,34,41.830954079,-87.63070322600001
2014,1,2014-01-02 17:30:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,CTA TRAIN,True,34,41.830954079,-87.63070322600001
2014,1,2014-01-02 19:50:00,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,PARK PROPERTY,False,34,41.834011289,-87.635219909
2014,1,2014-01-02 19:45:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,CTA PLATFORM,True,34,41.852868298000004,-87.63091491
2014,1,2014-01-03 03:38:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,34,41.85285472,-87.631836362
2014,1,2014-01-02 23:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,34,41.842024636,-87.63298224299999
2014,1,2014-01-03 12:45:00,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,False,34,41.828851109,-87.631460054
2014,1,2014-01-03 21:45:00,THEFT,$500 AND UNDER,STREET,False,34,41.854592772,-87.635594445
2014,1,2014-01-04 11:20:00,THEFT,$500 AND UNDER,SIDEWALK,False,34,41.850558207,-87.639587641
2014,1,2014-01-04 10:30:00,THEFT,POCKET-PICKING,BANK,False,34,41.85127764,-87.631978388
2014,1,2014-01-04 12:24:00,THEFT,PURSE-SNATCHING,STREET,False,34,41.845360069,-87.63182281700001
2014,1,2014-01-04 12:15:00,ROBBERY,STRONGARM - NO WEAPON,STREET,False,34,41.84523039,-87.633057385
2014,1,2014-01-04 14:15:00,NARCOTICS,POSS: CRACK,STREET,True,34,41.845522497,-87.632356878
2014,1,2014-01-05 07:45:00,THEFT,PURSE-SNATCHING,SIDEWALK,False,34,41.840834256,-87.63173646799999
2014,1,2014-01-05 08:00:00,THEFT,FROM BUILDING,CHA APARTMENT,False,34,41.824366131,-87.631321926
2014,1,2014-01-05 18:45:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,34,41.842065071,-87.63647188799999
2014,1,2014-01-07 06:05:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,34,41.845518868,-87.632661537
2014,1,2014-01-03 01:15:00,THEFT,$500 AND UNDER,APARTMENT,False,34,41.82862242,-87.632658693
2014,1,2014-01-03 18:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,34,41.841160108000004,-87.632518259
2014,1,2014-01-08 13:05:00,NARCOTICS,POSS: CRACK,SIDEWALK,True,34,41.827986521,-87.631436476
2014,1,2014-01-08 14:30:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,34,41.852882701,-87.63552860899999
2014,1,2014-01-07 16:15:00,THEFT,$500 AND UNDER,CTA TRAIN,False,34,41.830871136,-87.631500365
2014,1,2014-01-09 12:15:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,34,41.853536736,-87.633421935
2014,1,2014-01-09 03:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,34,41.846388008000005,-87.635235845
2014,1,2014-01-11 10:30:00,THEFT,OVER $500,STREET,False,34,41.857717887,-87.63189334
2014,1,2014-01-11 23:48:00,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,True,34,41.826358446,-87.633116323
2014,1,2014-01-12 15:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SIDEWALK,False,34,41.828347945,-87.632650679
2014,1,2014-01-12 17:30:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,34,41.850692302,-87.635901105
2014,1,2014-01-12 18:15:00,THEFT,OVER $500,STREET,False,34,41.856301588,-87.631850085
2014,1,2014-01-12 14:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,ALLEY,False,34,41.853734591999995,-87.633016015
