Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2014,1,2014-01-23 21:20:00,DECEPTIVE PRACTICE,FORGERY,STREET,False,44,,
2014,1,2014-01-02 06:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,44,,
2014,1,2014-01-01 00:00:00,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,44,,
2014,1,2014-01-19 00:01:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,False,44,,
2014,1,2014-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,OTHER,False,44,,
2014,1,2014-01-17 20:06:00,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,False,44,41.744270923,-87.631704085
2014,1,2014-01-01 00:35:00,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,False,44,41.745490203,-87.598898055
2014,1,2014-01-01 01:37:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,44,41.745446274,-87.598894891
2014,1,2014-01-01 02:48:00,ROBBERY,STRONGARM - NO WEAPON,GROCERY FOOD STORE,False,44,41.750869391,-87.601533966
2014,1,2014-01-01 04:10:00,ROBBERY,ARMED: HANDGUN,STREET,False,44,41.747210589,-87.601432604
2014,1,2014-01-01 00:01:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,44,41.727501828,-87.606323495
2014,1,2014-01-01 14:50:00,THEFT,$500 AND UNDER,APARTMENT,False,44,41.750621289,-87.603948154
2014,1,2014-01-01 13:40:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,SIDEWALK,True,44,41.743163524,-87.605010924
2014,1,2014-01-01 15:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,44,41.749502069,-87.600999801
2014,1,2014-01-01 19:45:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,44,41.750940756999995,-87.62518522200001
2014,1,2014-01-01 17:10:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,44,41.725050891,-87.604548811
2014,1,2014-01-01 18:56:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,44,41.748718992,-87.60516800799999
2014,1,2014-01-01 19:20:00,ROBBERY,ARMED: HANDGUN,APARTMENT,False,44,41.749339329,-87.612149433
2014,1,2014-01-02 02:10:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,44,41.734805644,-87.606079926
2014,1,2014-01-01 22:40:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,44,41.748706558,-87.613648002
2014,1,2014-01-01 22:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,44,41.745279931999995,-87.603799742
2014,1,2014-01-02 14:00:00,ASSAULT,SIMPLE,OTHER,False,44,41.75093383,-87.62628837700001
2014,1,2014-01-01 16:00:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,44,41.738483816999995,-87.603176841
2014,1,2014-01-01 05:45:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,False,44,41.746704306,-87.60511015600001
2014,1,2014-01-02 17:45:00,ROBBERY,ARMED: HANDGUN,APARTMENT,False,44,41.750621289,-87.603948154
2014,1,2014-01-02 17:43:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,44,41.744010574,-87.601839044
2014,1,2014-01-02 18:50:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,44,41.746765368,-87.60262495100001
2014,1,2014-01-02 17:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,44,41.749732595,-87.634488381
2014,1,2014-01-02 18:00:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,44,41.749022165,-87.60148531899999
2014,1,2014-01-02 20:30:00,THEFT,POCKET-PICKING,RESTAURANT,False,44,41.736264616999996,-87.62792950299999
2014,1,2014-01-02 21:38:00,ROBBERY,AGGRAVATED,STREET,False,44,41.745097591,-87.60015941200001
