Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2014,1,2014-01-01 00:01:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,35,,
2014,1,2014-01-01 00:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,35,,
2014,1,2014-01-01 00:01:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,35,,
2014,1,2014-01-05 05:40:00,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,35,41.824827097,-87.613573964
2014,1,2014-01-02 15:00:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,35,41.832329279,-87.61698314600001
2014,1,2014-01-02 16:00:00,THEFT,OVER $500,SIDEWALK,False,35,41.845298749,-87.623628162
2014,1,2014-01-03 15:30:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,35,41.832329279,-87.61698314600001
2014,1,2014-01-04 03:15:00,ASSAULT,SIMPLE,APARTMENT,False,35,41.824490837,-87.612466051
2014,1,2014-01-04 03:10:00,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,35,41.831072943,-87.620156406
2014,1,2014-01-02 06:30:00,THEFT,FROM BUILDING,RESIDENCE,False,35,41.841825184,-87.62329221799999
2014,1,2014-01-04 14:50:00,THEFT,ATTEMPT THEFT,STREET,False,35,41.828454688,-87.61835457
2014,1,2014-01-01 09:00:00,THEFT,$500 AND UNDER,STREET,False,35,41.838814549,-87.623263115
2014,1,2014-01-05 04:32:00,BATTERY,SIMPLE,APARTMENT,False,35,41.840686254,-87.626842528
2014,1,2014-01-04 20:00:00,THEFT,$500 AND UNDER,APARTMENT,False,35,41.825194431,-87.61702232799999
2014,1,2014-01-05 12:14:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,False,35,41.827040655,-87.62487920299999
2014,1,2014-01-04 00:01:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),False,35,41.831014114,-87.617317037
2014,1,2014-01-06 13:28:00,ASSAULT,SIMPLE,SIDEWALK,False,35,41.823807310999996,-87.61902264700001
2014,1,2014-01-02 16:30:00,ROBBERY,ARMED: HANDGUN,STREET,False,35,41.833133738,-87.61572658
2014,1,2014-01-02 18:00:00,THEFT,OVER $500,APARTMENT,False,35,41.841622651,-87.61719143799999
