Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2002,1,2002-01-07 20:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,49,,
2002,1,2002-01-01 01:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,49,,
2002,1,2002-01-01 00:01:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,49,,
2002,1,2002-01-21 00:01:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,49,,
2002,1,2002-01-01 00:01:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,49,,
2002,1,2002-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,49,,
2002,1,2002-01-01 12:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GOVERNMENT BUILDING/PROPERTY,False,49,,
2002,1,2002-01-01 20:00:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,49,,
2002,1,2002-01-01 09:00:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,49,,
2002,1,2002-01-01 12:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,49,,
2002,1,2002-01-06 16:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,49,41.70281308,-87.609230974
2002,1,2002-01-09 17:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,"SCHOOL, PRIVATE, BUILDING",False,49,41.721439376,-87.61413183299999
2002,1,2002-01-15 00:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,49,41.706210034,-87.626782276
2002,1,2002-01-29 12:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,49,41.725067934,-87.614223244
2002,1,2002-01-30 16:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,49,41.688389019,-87.627782764
2002,1,2002-01-02 09:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,49,41.699163375,-87.61232583700001
2002,1,2002-01-30 09:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,49,41.701120995,-87.622161761
2002,1,2002-01-01 00:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,49,41.723189105,-87.611760587
2002,1,2002-01-25 14:49:17,BATTERY,SIMPLE,STREET,False,49,41.692345957,-87.621046509
2002,1,2002-01-25 21:03:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,OTHER,False,49,41.695023866,-87.62317360899999
2002,1,2002-01-26 20:19:09,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,49,41.696353698,-87.61503752
2002,1,2002-01-10 19:49:00,ASSAULT,SIMPLE,RESIDENCE,False,49,41.697548540999996,-87.619612312
2002,1,2002-01-03 14:10:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,True,49,41.688908651999995,-87.626598183
2002,1,2002-01-01 01:46:26,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,49,41.711983274,-87.62843676899999
