Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2002,1,2002-01-07 10:15:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,22,,
2002,1,2002-01-09 03:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,22,,
2002,1,2002-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,22,,
2002,1,2002-01-01 00:00:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,OTHER,False,22,,
2002,1,2002-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,True,22,,
2002,1,2002-01-03 00:01:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,22,,
2002,1,2002-01-02 08:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,FACTORY/MANUFACTURING BUILDING,False,22,,
2002,1,2002-01-01 01:00:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,22,,
2002,1,2002-01-21 00:01:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,22,,
2002,1,2002-01-09 12:00:00,DECEPTIVE PRACTICE,FORGERY,BANK,True,22,,
2002,1,2002-01-17 12:00:00,DECEPTIVE PRACTICE,FORGERY,BANK,True,22,,
2002,1,2002-01-18 12:00:00,DECEPTIVE PRACTICE,FORGERY,BANK,True,22,,
2002,1,2002-01-01 00:01:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,22,,
2002,1,2002-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,22,,
2002,1,2002-01-03 18:14:00,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,22,41.920519191,-87.691367018
2002,1,2002-01-11 00:05:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,22,41.924183779,-87.68374586899999
2002,1,2002-01-12 19:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,22,41.918043082,-87.702109674
2002,1,2002-01-12 18:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,22,41.917338545,-87.712308925
2002,1,2002-01-20 21:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,22,41.931638637,-87.684019364
2002,1,2002-01-29 19:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,22,41.9273661,-87.693837665
2002,1,2002-01-31 05:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,22,41.928785619,-87.72322624200001
2002,1,2002-01-18 10:00:00,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,False,22,41.931125216999995,-87.687868639
2002,1,2002-01-01 09:30:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,22,41.932013683,-87.70909055799999
2002,1,2002-01-01 00:01:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,22,41.921629614000004,-87.690209452
2002,1,2002-01-30 15:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,22,41.932035891,-87.705613724
2002,1,2002-01-05 19:10:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,False,22,41.927283825,-87.70729192299999
2002,1,2002-01-31 00:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,22,41.919972851,-87.681098935
2002,1,2002-01-23 01:00:00,THEFT,$500 AND UNDER,STREET,False,22,41.920183518,-87.68925026
2002,1,2002-01-16 00:01:00,DECEPTIVE PRACTICE,FORGERY,BANK,False,22,41.923338311,-87.687594371
2002,1,2002-01-31 21:30:00,THEFT,$500 AND UNDER,STREET,False,22,41.916170467,-87.700423317
2002,1,2002-01-01 12:00:00,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,False,22,41.926901783000005,-87.721950669
2002,1,2002-01-25 19:00:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESTAURANT,False,22,41.924464306,-87.67661790700001
2002,1,2002-01-01 09:00:00,DECEPTIVE PRACTICE,EMBEZZLEMENT,CURRENCY EXCHANGE,False,22,41.931157196,-87.726959515
