Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2002,1,2002-01-01 00:00:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,55,,
2002,1,2002-01-05 08:00:00,THEFT,$500 AND UNDER,RESIDENCE,False,55,41.662222653,-87.55198014700001
2002,1,2002-01-10 06:30:00,CRIMINAL DAMAGE,TO VEHICLE,OTHER RAILROAD PROP / TRAIN DEPOT,False,55,41.645795846999995,-87.542472012
2002,1,2002-01-01 00:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,True,55,41.676601926,-87.53822218
2002,1,2002-01-01 12:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,55,41.651325135,-87.548394255
2002,2,2002-02-28 09:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,55,41.653218327,-87.544726745
2002,3,2002-03-17 20:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,55,41.661775304,-87.55076689299999
2002,3,2002-03-11 15:00:00,ASSAULT,SIMPLE,WAREHOUSE,False,55,41.649302491,-87.559311478
2002,3,2002-03-01 09:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,55,41.656503361,-87.54713843399999
2002,3,2002-03-01 12:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,55,41.649156628,-87.543517611
2002,4,2002-04-24 15:24:55,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,VACANT LOT/LAND,True,55,,
2002,4,2002-04-23 22:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,55,41.654573865,-87.54230609
2002,4,2002-04-11 00:00:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,55,41.654705996,-87.551994158
2002,4,2002-04-26 12:15:00,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,55,41.653220991,-87.54591594
2002,4,2002-04-26 09:10:00,THEFT,$500 AND UNDER,CONSTRUCTION SITE,False,55,41.64954642,-87.545931418
2002,4,2002-04-27 12:00:00,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,55,41.653083749000004,-87.55194424
2002,4,2002-04-28 00:58:31,BATTERY,SIMPLE,RESIDENCE,False,55,41.6584184,-87.538683755
2002,4,2002-04-28 18:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,55,41.651110261999996,-87.53988227100001
2002,4,2002-04-29 02:00:00,BATTERY,SIMPLE,STREET,True,55,41.64760372,-87.560531914
