Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2017,1,2017-01-01 09:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,False,28,,
2017,1,2017-01-09 18:55:00,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,28,,
2017,1,2017-01-01 00:01:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,OTHER,False,28,,
2017,1,2017-01-31 06:38:00,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,False,28,,
2017,1,2017-01-15 18:00:00,THEFT,PURSE-SNATCHING,CTA TRAIN,False,28,,
2017,1,2017-01-17 17:35:00,THEFT,$500 AND UNDER,TAXICAB,False,28,,
2017,1,2017-01-05 11:23:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,SMALL RETAIL STORE,True,28,,
2017,1,2017-01-05 12:42:00,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,DEPARTMENT STORE,True,28,,
2017,1,2017-01-01 00:01:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,28,,
2017,1,2017-01-27 00:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,28,,
2017,1,2017-01-01 00:01:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,28,,
2017,1,2017-01-27 00:15:00,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,True,28,,
2017,1,2017-01-30 12:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,28,,
2017,1,2017-01-03 19:40:00,THEFT,$500 AND UNDER,STREET,False,28,41.885490311999995,-87.6576306
2017,1,2017-01-24 18:15:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,28,41.885989042,-87.66077996
2017,1,2017-01-24 18:15:00,THEFT,OVER $500,STREET,False,28,41.885882001999995,-87.66077741
2017,1,2017-01-26 18:00:00,THEFT,OVER $500,STREET,False,28,41.883768616,-87.655588581
2017,1,2017-01-01 00:10:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,28,41.88088468,-87.677853837
2017,1,2017-01-01 00:42:00,BATTERY,SIMPLE,HOTEL/MOTEL,True,28,41.883641965,-87.64857951399999
2017,1,2017-01-01 01:41:00,BATTERY,AGGRAVATED: HANDGUN,STREET,False,28,41.877563359,-87.684967291
2017,1,2017-01-01 03:00:00,ROBBERY,ARMED: HANDGUN,STREET,True,28,41.887104777,-87.66433791899999
2017,1,2017-01-01 00:01:00,THEFT,FROM BUILDING,BAR OR TAVERN,False,28,41.88705768,-87.64751474200001
2017,1,2017-01-01 18:15:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,28,41.868541914,-87.639235361
2017,1,2017-01-01 17:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,28,41.880173915,-87.64731294799999
2017,1,2017-01-01 16:39:00,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,False,28,41.881152504,-87.687343613
2017,1,2017-01-01 21:09:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,False,28,41.863454866,-87.65266433200001
2017,1,2017-01-01 01:00:00,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,28,41.869020308,-87.68299026700001
2017,1,2017-01-01 22:10:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,True,28,41.874061461,-87.675276231
2017,1,2017-01-01 03:39:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,BAR OR TAVERN,False,28,41.880131389,-87.641140619
2017,1,2017-01-01 14:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,28,41.871777011,-87.688605597
2017,1,2017-01-02 07:45:00,THEFT,OVER $500,VEHICLE - DELIVERY TRUCK,False,28,41.888525948,-87.644322264
2017,1,2017-01-01 23:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,28,41.883045397,-87.682855405
2017,1,2017-01-02 11:30:00,THEFT,$500 AND UNDER,BANK,False,28,41.879473356999995,-87.66675295
2017,1,2017-01-01 16:00:00,THEFT,OVER $500,STREET,False,28,41.877583812,-87.669335605
2017,1,2017-01-02 05:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,28,41.883960898000005,-87.64272244700001
2017,1,2017-01-02 13:30:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,28,41.880804078000004,-87.683954072
2017,1,2017-01-01 19:00:00,THEFT,$500 AND UNDER,STREET,False,28,41.882932941,-87.660011459
2017,1,2017-01-01 13:00:00,THEFT,$500 AND UNDER,STREET,False,28,41.876804723,-87.678945695
2017,1,2017-01-02 18:00:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,28,41.868541914,-87.639235361
2017,1,2017-01-02 18:40:00,THEFT,FROM BUILDING,OTHER RAILROAD PROP / TRAIN DEPOT,False,28,41.878840427,-87.639582928
2017,1,2017-01-01 14:10:00,THEFT,FROM BUILDING,RESTAURANT,False,28,41.884295746999996,-87.646850211
2017,1,2017-01-02 13:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,28,41.869749161,-87.64010713200001
2017,1,2017-01-02 18:15:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,28,41.884090949000004,-87.659532917
2017,1,2017-01-02 08:00:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,28,41.879921081,-87.65464145
2017,1,2017-01-03 08:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,28,41.866359623,-87.646895275
2017,1,2017-01-02 17:57:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,28,41.865072790999996,-87.66696863899999
2017,1,2017-01-03 10:03:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,28,41.868713924,-87.683646889
2017,1,2017-01-03 10:30:00,THEFT,PURSE-SNATCHING,SIDEWALK,False,28,41.874020099,-87.656822478
2017,1,2017-01-02 17:09:00,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,False,28,41.867819248,-87.68606805
