Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2017,1,2017-01-22 05:42:00,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL / MOTEL,False,8,41.888676095,-87.63691305799999
2017,1,2017-01-01 01:00:00,BATTERY,SIMPLE,BAR OR TAVERN,True,8,41.903933222,-87.62912853600001
2017,1,2017-01-01 00:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,False,8,41.89031518,-87.619607985
2017,1,2017-01-01 01:30:00,THEFT,FROM BUILDING,BAR OR TAVERN,False,8,41.890206336,-87.634031756
2017,1,2017-01-01 02:30:00,THEFT,FROM BUILDING,BAR OR TAVERN,False,8,41.890206336,-87.634031756
2017,1,2017-01-01 02:30:00,THEFT,FROM BUILDING,BAR OR TAVERN,False,8,41.90316534,-87.629210442
2017,1,2017-01-01 02:17:00,BATTERY,SIMPLE,STREET,True,8,41.895836571,-87.63568195100001
2017,1,2017-01-01 02:28:00,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,True,8,41.892605313000004,-87.619839586
2017,1,2017-01-01 02:33:00,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,SIDEWALK,True,8,41.895140898,-87.624255632
2017,1,2017-01-01 04:10:00,BATTERY,SIMPLE,STREET,False,8,41.890824494,-87.630102568
2017,1,2017-01-01 03:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,8,41.890901756999995,-87.62614988899999
2017,1,2017-01-01 04:59:00,BATTERY,SIMPLE,BAR OR TAVERN,False,8,41.890824988,-87.63018336200001
2017,1,2017-01-01 00:30:00,BATTERY,SIMPLE,RESTAURANT,False,8,41.890851747,-87.62872867799999
2017,1,2017-01-01 04:15:00,BATTERY,SIMPLE,OTHER,True,8,41.890824988,-87.63018336200001
2017,1,2017-01-01 03:20:00,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,False,8,41.892569521999995,-87.62203264700001
2017,1,2017-01-01 00:30:00,THEFT,OVER $500,BAR OR TAVERN,False,8,41.890051565,-87.62891376
2017,1,2017-01-01 13:00:00,THEFT,OVER $500,MOVIE HOUSE/THEATER,False,8,41.908849952,-87.646645976
2017,1,2017-01-01 02:30:00,ROBBERY,ARMED: HANDGUN,STREET,False,8,41.90002373,-87.62305924
2017,1,2017-01-01 02:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),False,8,41.891579621,-87.634674198
2017,1,2017-01-01 13:30:00,THEFT,$500 AND UNDER,STREET,False,8,41.891202665,-87.620226141
2017,1,2017-01-01 13:05:00,THEFT,FROM BUILDING,OTHER,False,8,41.908849952,-87.646645976
2017,1,2017-01-01 14:55:00,BATTERY,SIMPLE,CTA TRAIN,False,8,41.889453169,-87.62799483299999
2017,1,2017-01-01 16:00:00,THEFT,FROM BUILDING,RESTAURANT,False,8,41.899145290999996,-87.62791022299999
2017,1,2017-01-01 16:10:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,8,41.899145290999996,-87.62791022299999
2017,1,2017-01-01 16:20:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,HOTEL/MOTEL,True,8,41.904814044,-87.63001151700001
2017,1,2017-01-01 18:34:00,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,8,41.904674107,-87.63450941200001
2017,1,2017-01-01 18:15:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,8,41.891948166999995,-87.628073894
2017,1,2017-01-01 17:36:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,True,8,41.899945921,-87.627798561
2017,1,2017-01-02 00:05:00,THEFT,$500 AND UNDER,CONVENIENCE STORE,True,8,41.903478069,-87.631433102
2017,1,2017-01-02 00:28:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,8,41.895944641,-87.632698303
2017,1,2017-01-02 01:01:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,8,41.908430535,-87.638509526
2017,1,2017-01-01 23:22:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CHA HALLWAY/STAIRWELL/ELEVATOR,False,8,41.908430535,-87.638509526
2017,1,2017-01-01 22:52:00,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,8,41.909240284,-87.65274758
2017,1,2017-01-02 01:51:00,BATTERY,SIMPLE,STREET,True,8,41.890053025,-87.62870440200001
2017,1,2017-01-02 04:00:00,BATTERY,SIMPLE,SIDEWALK,False,8,41.903933222,-87.62912853600001
2017,1,2017-01-02 02:30:00,BATTERY,SIMPLE,STREET,False,8,41.89318177,-87.6345943
2017,1,2017-01-02 04:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,8,41.890794152,-87.63322102299999
2017,1,2017-01-01 18:00:00,THEFT,POCKET-PICKING,RESTAURANT,False,8,41.892505345,-87.62630482200001
2017,1,2017-01-01 20:00:00,THEFT,$500 AND UNDER,STREET,False,8,41.909220346,-87.640238648
2017,1,2017-01-02 10:00:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,8,41.908430535,-87.638509526
2017,1,2017-01-02 09:30:00,THEFT,FROM BUILDING,WAREHOUSE,False,8,41.903561493000005,-87.653509519
2017,1,2017-01-01 01:13:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,False,8,41.890206336,-87.634031756
2017,1,2017-01-02 11:20:00,CRIMINAL TRESPASS,TO LAND,OTHER,True,8,41.908059999,-87.638498849
2017,1,2017-01-01 02:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,8,41.907804367,-87.62852392
2017,1,2017-01-02 14:00:00,THEFT,FROM BUILDING,RESTAURANT,False,8,41.895748283,-87.623514317
2017,1,2017-01-02 14:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,8,41.895748419,-87.62353635299999
2017,1,2017-01-02 16:15:00,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,False,8,41.896011332,-87.63418513799999
2017,1,2017-01-01 02:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SIDEWALK,False,8,41.890807109,-87.63219619799999
2017,1,2017-01-02 11:24:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,8,41.891694878,-87.62615583200001
2017,1,2017-01-02 17:20:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,8,41.893675605,-87.634122463
2017,1,2017-01-02 16:42:00,THEFT,FROM BUILDING,DEPARTMENT STORE,False,8,41.897895128,-87.624096605
2017,1,2017-01-01 05:00:00,THEFT,FROM BUILDING,HOTEL/MOTEL,False,8,41.894539838,-87.624243916
2017,1,2017-01-02 17:20:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,8,41.895140898,-87.624255632
2017,1,2017-01-01 13:00:00,THEFT,$500 AND UNDER,RESTAURANT,False,8,41.890384235999996,-87.62410991700001
2017,1,2017-01-02 19:53:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,8,41.894465726,-87.62424106299999
2017,1,2017-01-03 06:25:00,BATTERY,SIMPLE,SIDEWALK,False,8,41.903415695,-87.632903155
2017,1,2017-01-02 21:00:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,8,41.892894629000004,-87.63115967
2017,1,2017-01-03 06:00:00,BURGLARY,UNLAWFUL ENTRY,CONSTRUCTION SITE,False,8,41.894000417,-87.63338434399999
2017,1,2017-01-03 06:50:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,8,41.901133376,-87.629904979
2017,1,2017-01-03 10:00:00,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,False,8,41.904370109,-87.631460067
2017,1,2017-01-03 09:00:00,THEFT,$500 AND UNDER,OTHER,False,8,41.894842078,-87.63055434200001
2017,1,2017-01-03 10:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,True,8,41.892017399000004,-87.62416530600001
2017,1,2017-01-03 11:12:00,THEFT,FROM BUILDING,OTHER,False,8,41.909240284,-87.65274758
2017,1,2017-01-03 11:20:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,8,41.909240284,-87.65274758
2017,1,2017-01-03 13:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,8,41.888726164,-87.632512761
2017,1,2017-01-01 02:00:00,THEFT,OVER $500,SIDEWALK,False,8,41.902166099,-87.631396045
2017,1,2017-01-03 16:00:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,8,41.91007391,-87.65310610600001
2017,1,2017-01-03 14:30:00,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,True,8,41.89200307,-87.628076963
2017,1,2017-01-03 16:37:00,BATTERY,SIMPLE,SIDEWALK,False,8,41.896671452,-87.628594922
2017,1,2017-01-03 16:45:00,THEFT,FROM BUILDING,BARBERSHOP,False,8,41.899989717,-87.625105604
2017,1,2017-01-03 13:16:00,THEFT,OVER $500,PARK PROPERTY,True,8,41.891990384,-87.61146150200001
2017,1,2017-01-01 12:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,8,41.893281677,-87.627596446
2017,1,2017-01-03 16:25:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,8,41.894465726,-87.62424106299999
2017,1,2017-01-03 18:10:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,8,41.897837503000005,-87.624097243
2017,1,2017-01-03 19:52:00,NARCOTICS,POSS: CRACK,SIDEWALK,True,8,41.903450628,-87.63143340299999
2017,1,2017-01-03 18:00:00,THEFT,POCKET-PICKING,CTA TRAIN,False,8,41.891404732,-87.62806150899999
2017,1,2017-01-03 18:15:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,8,41.910914175,-87.648578343
2017,1,2017-01-03 18:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA TRAIN,False,8,41.891404732,-87.62806150899999
2017,1,2017-01-04 10:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,8,41.908430535,-87.638509526
2017,1,2017-01-01 12:00:00,THEFT,OVER $500,HOTEL/MOTEL,False,8,41.899552895,-87.624137033
2017,1,2017-01-04 13:30:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,8,41.89804054,-87.62409132299999
2017,1,2017-01-04 15:00:00,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,False,8,41.894544296,-87.62274531799999
2017,1,2017-01-04 13:45:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,8,41.910914175,-87.648578343
2017,1,2017-01-03 16:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,False,8,41.894784678,-87.63463926799999
2017,1,2017-01-04 17:15:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,8,41.910857665,-87.651995629
2017,1,2017-01-04 17:21:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,8,41.910857665,-87.651995629
2017,1,2017-01-04 20:10:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,8,41.89036711,-87.626673634
2017,1,2017-01-04 16:36:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,DRUG STORE,False,8,41.903478069,-87.631433102
2017,1,2017-01-04 19:35:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),False,8,41.897144939,-87.63422419700001
2017,1,2017-01-04 17:45:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,8,41.910857665,-87.651995629
2017,1,2017-01-04 18:46:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,8,41.910857665,-87.651995629
2017,1,2017-01-04 13:00:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,8,41.910857665,-87.651995629
2017,1,2017-01-04 19:30:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,8,41.894262325999996,-87.616673471
2017,1,2017-01-04 22:00:00,THEFT,OVER $500,STREET,False,8,41.892559221999996,-87.623472499
2017,1,2017-01-04 12:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,8,41.902422101999996,-87.63287360700001
2017,1,2017-01-05 10:50:00,THEFT,$500 AND UNDER,STREET,False,8,41.900920065,-87.621120835
2017,1,2017-01-05 02:00:00,BATTERY,SIMPLE,BAR OR TAVERN,False,8,41.903935719,-87.62908809999999
2017,1,2017-01-04 18:00:00,THEFT,OVER $500,APARTMENT,False,8,41.896664035,-87.62917534399999
2017,1,2017-01-03 15:00:00,THEFT,FROM BUILDING,RESIDENCE,False,8,41.901133376,-87.629904979
2017,1,2017-01-05 15:20:00,NARCOTICS,FOUND SUSPECT NARCOTICS,RESTAURANT,True,8,41.910835515,-87.653351515
2017,1,2017-01-05 14:45:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,8,41.910914175,-87.648578343
2017,1,2017-01-05 08:15:00,THEFT,OVER $500,STREET,False,8,41.907854177,-87.630382253
2017,1,2017-01-05 15:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,8,41.908430535,-87.638509526
2017,1,2017-01-05 13:30:00,THEFT,FROM BUILDING,RESTAURANT,False,8,41.893391805,-87.62098778
2017,1,2017-01-05 16:05:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,8,41.88869526,-87.631047739
2017,1,2017-01-05 12:40:00,THEFT,POCKET-PICKING,RESTAURANT,False,8,41.887966168,-87.63479069600001
2017,1,2017-01-05 12:40:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,8,41.887966168,-87.63479069600001
2017,1,2017-01-05 18:38:00,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,8,41.890389116,-87.628021263
2017,1,2017-01-05 18:00:00,THEFT,$500 AND UNDER,STREET,False,8,41.909342806,-87.65106390700001
2017,1,2017-01-03 23:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,8,41.895874107,-87.63418296200001
2017,1,2017-01-05 19:10:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,8,41.910914175,-87.648578343
2017,1,2017-01-05 19:07:00,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,8,41.910234820999996,-87.65108747200001
2017,1,2017-01-05 21:49:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,True,8,41.898167835,-87.641812732
2017,1,2017-01-05 23:38:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,False,8,41.891694878,-87.62615583200001
2017,1,2017-01-06 01:25:00,ROBBERY,STRONGARM - NO WEAPON,ALLEY,False,8,41.903163384,-87.629339033
2017,1,2017-01-06 02:58:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,8,41.893646656,-87.63117714299999
2017,1,2017-01-06 10:45:00,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,8,41.903775756,-87.639324074
2017,1,2017-01-05 18:04:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,8,41.903996883000005,-87.64323023799999
2017,1,2017-01-04 23:30:00,ASSAULT,SIMPLE,RESTAURANT,False,8,41.889203579000004,-87.631600408
2017,1,2017-01-05 19:30:00,BURGLARY,UNLAWFUL ENTRY,OTHER,False,8,41.904144627,-87.65142415
2017,1,2017-01-06 13:00:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,8,41.909868300999996,-87.64806416799999
2017,1,2017-01-06 13:20:00,BATTERY,SIMPLE,SIDEWALK,False,8,41.904394115,-87.63000143200001
2017,1,2017-01-06 07:52:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,8,41.892577426,-87.621536731
2017,1,2017-01-06 12:30:00,THEFT,POCKET-PICKING,OTHER,False,8,41.897895128,-87.624096605
2017,1,2017-01-06 13:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,8,41.897895128,-87.624096605
2017,1,2017-01-05 12:30:00,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,False,8,41.897895128,-87.624096605
2017,1,2017-01-06 15:00:00,THEFT,FROM BUILDING,RESTAURANT,False,8,41.892631803,-87.618362824
2017,1,2017-01-06 15:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,8,41.892631803,-87.618362824
2017,1,2017-01-01 18:30:00,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,False,8,41.89144754,-87.61768188399999
2017,1,2017-01-06 20:15:00,THEFT,FROM BUILDING,MOVIE HOUSE/THEATER,False,8,41.891019008,-87.619376115
2017,1,2017-01-07 00:33:00,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,VEHICLE NON-COMMERCIAL,True,8,41.89334784,-87.63708635299999
2017,1,2017-01-07 01:53:00,NARCOTICS,POSS: COCAINE,ALLEY,True,8,41.903163384,-87.629339033
2017,1,2017-01-05 08:00:00,THEFT,FROM BUILDING,HOTEL/MOTEL,False,8,41.893652298,-87.622725822
2017,1,2017-01-06 18:52:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,8,41.897012256,-87.632716018
2017,1,2017-01-07 01:00:00,THEFT,$500 AND UNDER,STREET,False,8,41.891946946,-87.629664215
2017,1,2017-01-06 13:00:00,THEFT,$500 AND UNDER,RESTAURANT,False,8,41.891465732,-87.624153044
2017,1,2017-01-03 14:30:00,ASSAULT,SIMPLE,SIDEWALK,False,8,41.896641521999996,-87.63087620600001
2017,1,2017-01-07 02:00:00,THEFT,POCKET-PICKING,SIDEWALK,False,8,41.890389116,-87.628021263
2017,1,2017-01-07 03:30:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SIDEWALK,False,8,41.890389116,-87.628021263
2017,1,2017-01-07 11:35:00,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,DEPARTMENT STORE,False,8,41.894993403,-87.622148996
2017,1,2017-01-06 17:40:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,8,41.908849952,-87.646645976
2017,1,2017-01-07 14:00:00,THEFT,FROM BUILDING,RESTAURANT,False,8,41.892481599999996,-87.627351831
2017,1,2017-01-07 09:00:00,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,8,41.899275767,-87.619713911
2017,1,2017-01-07 08:15:00,THEFT,FROM BUILDING,HOTEL/MOTEL,False,8,41.889561428,-87.620196651
2017,1,2017-01-05 18:00:00,THEFT,FROM BUILDING,HOTEL/MOTEL,False,8,41.891678766999995,-87.627551654
2017,1,2017-01-07 15:30:00,THEFT,FROM BUILDING,DEPARTMENT STORE,False,8,41.897895128,-87.624096605
2017,1,2017-01-07 17:24:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,8,41.908849952,-87.646645976
2017,1,2017-01-07 17:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,8,41.894890041,-87.62718940799999
2017,1,2017-01-07 18:10:00,BATTERY,SIMPLE,OTHER,True,8,41.891990384,-87.61146150200001
2017,1,2017-01-07 19:55:00,THEFT,FROM BUILDING,RESTAURANT,False,8,41.89250977,-87.62613215200001
2017,1,2017-01-07 19:10:00,ROBBERY,ATTEMPT: ARMED-HANDGUN,ALLEY,False,8,41.892481599999996,-87.627351831
2017,1,2017-01-07 03:50:00,BATTERY,SIMPLE,BAR OR TAVERN,False,8,41.890824988,-87.63018336200001
2017,1,2017-01-08 00:37:00,BATTERY,SIMPLE,SIDEWALK,True,8,41.890053273,-87.628744799
2017,1,2017-01-07 23:15:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,8,41.88837217,-87.62803243299999
2017,1,2017-01-08 00:12:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,8,41.894842078,-87.63055434200001
2017,1,2017-01-08 01:00:00,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,8,41.907153315,-87.639680572
2017,1,2017-01-07 23:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,8,41.902084646,-87.63604372100001
2017,1,2017-01-08 01:50:00,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,8,41.902166099,-87.631396045
2017,1,2017-01-08 03:50:00,THEFT,OVER $500,STREET,False,8,41.909798633,-87.65203628100001
2017,1,2017-01-08 02:55:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,8,41.89318177,-87.6345943
2017,1,2017-01-08 03:32:00,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,8,41.892628411,-87.63115524
2017,1,2017-01-08 09:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,8,41.889551923,-87.626649565
2017,1,2017-01-08 10:40:00,THEFT,FROM BUILDING,RESTAURANT,False,8,41.889435529000004,-87.62959261799999
2017,1,2017-01-07 02:00:00,BATTERY,SIMPLE,BAR OR TAVERN,False,8,41.90316534,-87.629210442
2017,1,2017-01-07 19:30:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,8,41.902350414000004,-87.628334115
2017,1,2017-01-03 10:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE-GARAGE,True,8,41.890910853,-87.614356731
2017,1,2017-01-08 04:20:00,THEFT,$500 AND UNDER,STREET,False,8,41.909152038,-87.65267504200001
2017,1,2017-01-08 15:04:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,8,41.896010965,-87.624279065
2017,1,2017-01-08 15:16:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,8,41.90178302,-87.62799506399999
2017,1,2017-01-08 06:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,8,41.907056567,-87.634586291
2017,1,2017-01-08 15:45:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,8,41.892509386,-87.626069718
2017,1,2017-01-08 13:20:00,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,False,8,41.892017399000004,-87.62416530600001
2017,1,2017-01-08 16:00:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,8,41.899410159,-87.624131266
2017,1,2017-01-07 15:00:00,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,8,41.898376583,-87.62473775
2017,1,2017-01-08 20:03:00,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,8,41.904462488,-87.648118305
2017,1,2017-01-08 16:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,8,41.887898496999995,-87.63720428799999
2017,1,2017-01-08 20:30:00,THEFT,$500 AND UNDER,GAS STATION,False,8,41.893469034,-87.632648229
2017,1,2017-01-09 00:01:00,THEFT,$500 AND UNDER,STREET,False,8,41.8996416,-87.61896785
2017,1,2017-01-09 06:30:00,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,8,41.891957921999996,-87.629664095
2017,1,2017-01-08 20:00:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,8,41.894376732,-87.63119485600001
2017,1,2017-01-09 07:43:00,CRIMINAL TRESPASS,TO LAND,OTHER,True,8,41.907153315,-87.639680572
2017,1,2017-01-09 08:10:00,THEFT,OVER $500,STREET,False,8,41.892144688,-87.61769981100001
2017,1,2017-01-09 10:17:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,8,41.893628633,-87.624224612
2017,1,2017-01-09 09:43:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,8,41.908849952,-87.646645976
2017,1,2017-01-08 01:30:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,8,41.903931469,-87.62929018700001
2017,1,2017-01-06 00:15:00,THEFT,OVER $500,OTHER,False,8,41.903935719,-87.62908809999999
2017,1,2017-01-09 10:50:00,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,8,41.900424795999996,-87.642467932
2017,1,2017-01-09 12:30:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOSPITAL BUILDING/GROUNDS,False,8,41.895002821999995,-87.62145470600001
2017,1,2017-01-07 17:50:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,8,41.894723141,-87.639425761
2017,1,2017-01-09 12:30:00,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,False,8,41.895002821999995,-87.62145470600001
2017,1,2017-01-09 14:05:00,ASSAULT,SIMPLE,OTHER,False,8,41.903838318000005,-87.63560954
2017,1,2017-01-09 12:50:00,DECEPTIVE PRACTICE,FORGERY,SMALL RETAIL STORE,False,8,41.892694698,-87.626750816
2017,1,2017-01-09 18:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,8,41.891386549,-87.63406295600001
2017,1,2017-01-09 17:30:00,THEFT,FROM BUILDING,BOWLING ALLEY,False,8,41.888191017,-87.62802708
2017,1,2017-01-09 15:30:00,ASSAULT,SIMPLE,SIDEWALK,False,8,41.902085461999995,-87.64116803200001
2017,1,2017-01-09 17:45:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,8,41.891694878,-87.62615583200001
2017,1,2017-01-09 17:30:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BOWLING ALLEY,False,8,41.888191017,-87.62802708
2017,1,2017-01-06 10:05:00,THEFT,POCKET-PICKING,OTHER,False,8,41.891990384,-87.61146150200001
