Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2009,1,2009-01-01 00:01:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,3,,
2009,1,2009-01-07 08:30:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,3,,
2009,1,2009-01-07 08:00:00,THEFT,$500 AND UNDER,STREET,False,3,,
2009,1,2009-01-22 15:25:00,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,3,,
2009,1,2009-01-14 11:00:00,NARCOTICS,CRIMINAL DRUG CONSPIRACY,STREET,True,3,,
2009,1,2009-01-29 18:00:00,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,3,,
2009,1,2009-01-01 00:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,3,,
2009,1,2009-01-01 09:00:00,DECEPTIVE PRACTICE,EMBEZZLEMENT,OTHER,False,3,,
2009,1,2009-01-06 17:37:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,3,,
2009,1,2009-01-06 19:00:00,THEFT,FROM BUILDING,APARTMENT,False,3,41.956272914,-87.64574741
2009,1,2009-01-14 12:00:00,THEFT,FROM BUILDING,APARTMENT,False,3,41.96758651,-87.66419516799999
2009,1,2009-01-30 13:00:00,THEFT,OVER $500,STREET,False,3,41.958457273,-87.652187364
2009,1,2009-01-01 00:13:08,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,False,3,41.962393955,-87.654755973
2009,1,2009-01-01 12:04:00,THEFT,RETAIL THEFT,DRUG STORE,True,3,41.965249692,-87.66818707899999
2009,1,2009-01-01 01:10:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,3,41.967681090999996,-87.667246185
2009,1,2009-01-01 05:08:54,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,3,41.972845315,-87.65083157
2009,1,2009-01-01 23:42:58,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,3,41.972845315,-87.65083157
2009,1,2009-01-01 00:28:00,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,True,3,41.968246543,-87.65091743200001
2009,1,2009-01-01 01:50:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,True,3,41.962397627,-87.6609771
